epoch,total,prediction,regularizer,variance,covariance,embedding_std,velocity_rms,learning_rate,weight_decay,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib,prediction_defocus_100_to_075,prediction_defocus_075_to_050,prediction_defocus_050_to_025,prediction_defocus_025_to_000,prediction_resolution_100_to_075,prediction_resolution_075_to_050,prediction_resolution_050_to_025,prediction_resolution_025_to_000
19.0,0.0751853596955187,0.007933637892164704,0.6725172098641636,0.5701141526858696,2.560076495391359,0.42976867762596876,0.546507315973046,6.333333333333333e-05,0.04354556178239066,0.9960393951309154,12.591307523995056,627.4963886747416,6.0854172706604,0.0069248674842326535,0.007017461241502591,0.005814374364188567,0.005316379487792734,0.010330286899547226,0.009196115795095435,0.008425380123656977,0.010189391591224556
20.0,0.07486512654266121,0.00800134070875818,0.6686378438824899,0.5655300439935502,2.5776950753560444,0.43435409875583564,0.5182925124377212,6.666666666666667e-05,0.04392753410401784,0.9960436392678225,12.797710615996039,617.3760477225067,6.0854172706604,0.006923278096394661,0.007121082541555905,0.005838036754786378,0.005200386914024082,0.01096893011884615,0.00908137730431157,0.008311794576123048,0.010403666588210476
21.0,0.07518628768084426,0.00860584509231168,0.6658044096986306,0.5605677802899777,2.6309158137864275,0.4393176386407954,0.5100727152928508,7.000000000000001e-05,0.044328816831999796,0.9960480979648,12.762313075989368,619.0884013701798,6.0854172706604,0.007860320249408212,0.007749209872996196,0.00609986274689436,0.005675788026906634,0.011583587989724916,0.010114741822083792,0.00878694841691864,0.010739417338865043
22.0,0.07520332717564329,0.008996428349894024,0.6620689736048099,0.5575167354851218,2.613806074049756,0.4423694842345442,0.498101903304105,7.333333333333333e-05,0.044749365956431364,0.9960527707328493,12.245267106991378,645.2288815724535,6.0854172706604,0.008360710097042348,0.008233686553208323,0.006149755695658008,0.005738130813220559,0.012237433781565138,0.01044759271569936,0.00938112290744693,0.010941793025982461
23.0,0.07474220264031153,0.008979435689740732,0.6576276590682,0.551067915940161,2.6639934933165965,0.44881996798705426,0.5004019024945138,7.666666666666667e-05,0.045189135354402554,0.9960576570594933,12.37306338000053,638.5645783380495,6.0854172706604,0.00815219246597591,0.008233125727143019,0.0061277035070029465,0.0055375629177330235,0.01294519824415415,0.010938469578260146,0.009342347646540985,0.010838067245557212
24.0,0.07541721162275791,0.010218795189258419,0.6519841484187027,0.5446462621871104,2.6834472297882828,0.4552431788162074,0.5295256345487217,8e-05,0.045648076795057335,0.996062756408834,12.518361069000093,631.1529086316004,6.0854172706604,0.009698167134671521,0.009444025657991703,0.00714180053684724,0.006378690076550258,0.014251392036676407,0.012251410008770005,0.010771021599353633,0.01180413986751601
25.0,0.07561512221084216,0.01078656891912765,0.6482855148925584,0.5411852486389164,2.677506767304815,0.4587050077206363,0.5238916608158991,8.333333333333333e-05,0.04612613994488268,0.9960680682216098,12.285487169006956,643.1165399718246,6.0854172706604,0.010220733094722666,0.010094979996742406,0.007432912408394456,0.006893515170730175,0.01523019285950106,0.0126910160961744,0.010984440098067844,0.012954179490465791
26.0,0.07459047645775521,0.01060776942059607,0.6398270621116878,0.5298211198111996,2.7501486856836923,0.47007182756114224,0.5545283361954442,8.666666666666667e-05,0.04662327237322972,0.9960735919152581,12.675204340004711,623.343007975291,6.0854172706604,0.010055347636100734,0.009889009499034299,0.006975458914991487,0.006323795351302457,0.015955392219815068,0.012611086473832677,0.0109589990889775,0.012461648349785925
27.0,0.07727556496221134,0.013543470455136741,0.6373209374009198,0.527016629638317,2.7576077848337164,0.47287690370177304,0.5675420708678037,9e-05,0.047139419558062945,0.9960793268839785,12.64282918900426,624.9392348724974,6.0854172706604,0.013422034409245834,0.01282656905087796,0.009801110973439928,0.008119485184217805,0.019527882951418232,0.016138740103464933,0.013550426488492025,0.014799342486900067
28.0,0.07639393694448918,0.013126888363438834,0.6326704696226295,0.5230358819722556,2.7408647069809122,0.47685858059225167,0.5330157042636009,9.333333333333333e-05,0.04767452489194052,0.9960852724987993,12.672948918989277,623.4539451319858,6.0854172706604,0.012865998876753763,0.012308765907446152,0.008920354545432461,0.007753615410928211,0.019185450090342622,0.01596631062246487,0.013332265985392383,0.014488991080637437
29.0,0.07468020741154371,0.012171206598609418,0.6250899991511152,0.5101905351137153,2.8724867270394467,0.4897067089493313,0.5742441727275894,9.666666666666668e-05,0.04822852968822233,0.996091428107647,12.418475369995576,636.2294697696707,6.0854172706604,0.01176091833445041,0.01122805279770975,0.007639738553871027,0.006488584588703031,0.018881387220899767,0.015046361788008058,0.012439083300575348,0.013452650381709045
30.0,0.0771402609757933,0.014881243305241907,0.6225901710928249,0.5083724158562493,2.8554439705816224,0.4915252055582887,0.5694675156925618,0.0001,0.048801373187506436,0.9960977930354168,12.348343700010446,639.8428965006308,6.0854172706604,0.014975433387817481,0.014430677872305075,0.010074646711939632,0.00852265176532182,0.022607800599775817,0.017384173186896352,0.014757334961868915,0.015891503873714023
31.0,0.0769884592359948,0.014855638830894843,0.6213281962437323,0.5073578302927552,2.84925931357927,0.49253998602693433,0.5209879774622428,9.999675607461392e-05,0.04939299256429247,0.9961043665840477,9.368546546989819,843.3538714218854,6.0854172706604,0.01531380082819358,0.014126340826798199,0.009646577708423138,0.00813954919807313,0.02304132309159622,0.018126392337892736,0.014505885840382106,0.015528162805403948
32.0,0.07844928618477592,0.016707950610553836,0.617413346412257,0.5012782342357585,2.903377773731272,0.4986208231105727,0.5645998461142988,9.998681115190574e-05,0.050003322933872385,0.9961111480325986,7.914720560002024,998.2664504832472,6.0854172706604,0.017790121810310512,0.016269324763821875,0.010890463508890866,0.008963336467185288,0.02570941239934076,0.02004251773079553,0.016449316097027343,0.01649265111012011
33.0,0.07751857700483389,0.015723971699511473,0.6179460503152466,0.5057496318348208,2.8049105300946775,0.49414853879340526,0.5150583066633722,9.997016570662151e-05,0.050632297359445966,0.9961181366373272,9.115753096994013,866.7413340325567,6.0854172706604,0.016261335768417748,0.015360886238575462,0.009533425289634112,0.008064289212136283,0.026134480789653143,0.01981783814462726,0.015365742366548961,0.015756629307449664
34.0,0.07598116929403453,0.014734972018921561,0.6124619630948906,0.4948242132218031,2.9409438885098664,0.5050761835391937,0.5015481792738311,9.994682199255739e-05,0.05127984685946252,0.9961253316317717,12.288527317999979,642.9574346493725,6.0854172706604,0.015755370803015707,0.014040470844547608,0.008137016669305832,0.006622811929159558,0.025434080942680962,0.019203717730336876,0.014475517043140873,0.014136358473427185
35.0,0.07589334542955602,0.01496378204035255,0.6092956293053211,0.49022274099713775,2.9768223527141378,0.5096785688216197,0.48568532178257406,9.991678317045618e-05,0.051945900415185986,0.9961327322268354,12.645797540986678,624.7925426918966,6.0854172706604,0.016278504547799853,0.014309801492262688,0.007839175628193267,0.006330518000461954,0.027208501908415283,0.019250074059056172,0.014422418956083618,0.014742829829394337
36.0,0.0778510321953405,0.01696561462352086,0.6088541653952618,0.4913102398264515,2.9385981895609485,0.5085908688709504,0.462575877483035,9.988005330757945e-05,0.05263038497848388,0.9961403376108721,12.729080097007682,620.7047123426732,6.0854172706604,0.019038379192352295,0.016521948535105347,0.009112283529530925,0.007347096004084738,0.03072998713104175,0.02160375088601563,0.0163506270426446,0.016013460168287384
37.0,0.07895866731400279,0.0181364404696982,0.608222260737386,0.4893741037268953,2.971204034377768,0.5105273814657613,0.4339415777402503,9.983663737715682e-05,0.05333322547983865,0.9961481469497759,12.398918883001897,637.2329776938658,6.0854172706604,0.020485668155947344,0.017405348730373096,0.009514282047269429,0.007162829524786429,0.03340039264897976,0.023432630042898632,0.016906525142750338,0.016320654654821742
38.0,0.0788727860660617,0.018259488671373045,0.6061329707708891,0.4881222533502242,2.9502681074467145,0.5117795045293444,0.41131393941289757,9.978654125771261e-05,0.054054344836581,0.9961561593870731,12.50435279100202,631.8599716480699,6.0854172706604,0.020821293200080717,0.01722813846882928,0.009015089234738182,0.006886961301228565,0.03436467718812349,0.024066901216084076,0.01707441604149306,0.01621880352377413
39.0,0.07931547744442219,0.018772370842190095,0.6054310569912855,0.48617950084088435,2.9812889468170485,0.513722641877533,0.40426395394246556,9.972977173226982e-05,0.054793663961343386,0.9961643740440149,12.45130226200854,634.5521001532154,6.0854172706604,0.021372724049117255,0.01770263242768816,0.008945478684446107,0.006664825417874265,0.03586178786770795,0.024912985621905716,0.017676675725528307,0.01634687245957546
40.0,0.08046943019642255,0.020115680380837175,0.6035374951821281,0.48475629858103997,2.9695300499467425,0.5151461231725123,0.39823572309149047,9.96663364874318e-05,0.05555110177073408,0.9961727900196748,12.954992681989097,609.880699584223,6.0854172706604,0.023271498871155274,0.01952084867391458,0.00969183079086908,0.006918806107859538,0.03918689012992219,0.025711820139393535,0.01845960002160666,0.017170694497803014
41.0,0.08258694762531647,0.022241563306018803,0.603453837305877,0.48430030627079274,2.978838327881234,0.5156021785349835,0.4084485833357594,9.959624411234136e-05,0.05632657519422973,0.996181406391047,12.401100674003828,637.1208659375457,6.0854172706604,0.027084027742542396,0.021574004847779233,0.010880496814846992,0.007925830823748965,0.04223876375282926,0.02921365625742409,0.019930241775120237,0.018296702035667863
42.0,0.08640299850141017,0.025960494300786445,0.6044250337055492,0.4861558312299116,2.9567300680392514,0.5137462587450716,0.4382859923359473,9.951950409751795e-05,0.05711999918328603,0.9961902222131476,12.379543982999166,638.230294334787,6.0854172706604,0.031252376055137136,0.025686788047111133,0.013729659131532913,0.010269579618952378,0.047189773794150715,0.03281171229552938,0.023764686486323242,0.020725623177074163
43.0,0.08168578143833317,0.021591653344840842,0.6009412687227041,0.48163365073753844,2.9826904853195075,0.5182693619439005,0.42638924443681037,9.94361268335725e-05,0.057931286720665054,0.9961992365191185,12.648188879000372,624.6744158855763,6.0854172706604,0.025961249529240366,0.020911878500614437,0.00913887396167144,0.006196558890673648,0.045376285439723614,0.029906292100372555,0.019159851414037914,0.016986412114403195
44.0,0.08482709280989047,0.02482804013143882,0.5999905120917565,0.47990376632691273,3.00216864012658,0.5199995363245975,0.45995722377455667,9.93461236098006e-05,0.05876034882997905,0.9962084483203331,12.653889054010506,624.3930199068616,6.0854172706604,0.030893714955219857,0.024729741825600445,0.011126834669038263,0.007765383772628824,0.04948865586205533,0.03363166317431884,0.022133595627540248,0.01859642773138287
45.0,0.08548422366637186,0.025647816862715316,0.5983640598943001,0.47926590898613014,2.977453785476134,0.5206374883681909,0.47024323956572,9.924950661265395e-05,0.059607094585448384,0.996217856606505,12.720172646004357,621.139368142291,6.0854172706604,0.03225148889673034,0.025584683381204898,0.011530191301417775,0.008285932219091883,0.05235799666784362,0.03432633658904705,0.02259676771354321,0.019875264065640587
46.0,0.08403985253139744,0.02472351837623664,0.5931633362406764,0.47271097263132916,3.011309138069785,0.5271936663870962,0.5022971906808038,9.914628892409025e-05,0.060471431121873864,0.9962274603457986,12.550252820001333,629.5490707094107,6.0854172706604,0.03137380439742857,0.024882173252130862,0.009796068332980743,0.006594492499539274,0.05304989985147774,0.03394567898256862,0.021896305121294594,0.018319059286884327
47.0,0.08835986800140073,0.02898928894461099,0.5937057873249476,0.47178775477961576,3.0479509131001032,0.5281170182945668,0.5189289704423481,9.903648451980193e-05,0.061353263644821576,0.9962372584849425,12.23937821200525,645.5393291343951,6.0854172706604,0.036722113140698134,0.029162974713684675,0.012530439448446068,0.008214064040665211,0.05963967585539106,0.03907915539966351,0.02490080620222424,0.02064949539279251
48.0,0.0876137519837814,0.02849111437855069,0.5912263682561197,0.46896572514978063,3.0565160860397924,0.5309395649405676,0.5165635378221035,9.892010826732384e-05,0.06225249544101896,0.9962472499493447,12.868110695999349,613.9984483080639,6.0854172706604,0.03625204293572124,0.02816678930826375,0.01118336054610043,0.007454759803022449,0.06027157787373242,0.039468546435009084,0.024386921245697607,0.020002430147794355
49.0,0.09377481584616242,0.03424643567158457,0.5952837930994839,0.47550248532427397,2.9945326931430425,0.524401576349123,0.52886396721939,9.879717592402022e-05,0.06316902788896223,0.9962574336432107,12.635287048004102,625.3122679352235,6.0854172706604,0.043730175689510674,0.03483312723953259,0.01568945580226207,0.011130526623228774,0.06763907246631286,0.0461916019987376,0.029566279788377507,0.024239452084102837
50.0,0.0895047072797859,0.03037622213903982,0.5912848494050171,0.4714886163204716,2.9949059169242056,0.5284162299902495,0.4951107153755519,9.86677041349511e-05,0.0641027604697319,0.9962678084496637,12.373381994999363,638.548135278871,6.0854172706604,0.038352710833916295,0.03132526136257432,0.01146355210111873,0.007476754031033096,0.06501458315124288,0.04113659757892996,0.025752053692689576,0.02068445147362379
51.0,0.09077778038209397,0.031939796691788945,0.5883798291450542,0.4641662415198594,3.1053397551984245,0.5357399025290484,0.5431891842712829,9.853171043061849e-05,0.06505359077801737,0.9962783732308669,13.011906159998034,607.2131095050254,6.0854172706604,0.04236374997742391,0.032942957921415314,0.011651102803647518,0.007375713064882162,0.06732303667538271,0.04524824543604775,0.026400899782838154,0.021011583889142062
52.0,0.09423454159415985,0.03539748015484543,0.5883706097074165,0.46640220686553807,3.0492101105507863,0.53350347868175,0.5387220962668292,9.838921322459295e-05,0.06602141453334798,0.9962891268281483,12.637726349988952,625.191571742405,6.0854172706604,0.046510620424278365,0.037130331878012755,0.01353164547054064,0.008885178641414197,0.07212704346712792,0.04858451390052697,0.029650561015894524,0.022866221373794387
53.0,0.09311475797425854,0.03462400037119651,0.5849075688318186,0.4619008705006749,3.075167549786545,0.5380056628606362,0.5585121915183812,9.824023181102019e-05,0.06700612559152952,0.9963000680621281,12.817005928998697,616.4466212911591,6.0854172706604,0.04473507864202909,0.03733516505528842,0.012386386257571142,0.0077748160088376315,0.07492851913279107,0.05040323231330208,0.028779873170140313,0.022153911406656783
54.0,0.09728158462531898,0.038628336834750615,0.5865324653638886,0.4650179168353004,3.037863640917387,0.5348880414253036,0.5551612873029715,9.808478636200873e-05,0.06800761595628568,0.9963111957328477,12.395336389003205,637.4171504542261,6.0854172706604,0.05045856561886489,0.042500083380724085,0.014864210776633618,0.009611274229036165,0.07888198174928364,0.055261786343783315,0.03230117103757597,0.02432920239000845
55.0,0.09760251063407939,0.039021113729242315,0.58581396710675,0.46414133342455166,3.0418158233535393,0.5357647623808802,0.5593118770577277,9.79228979248986e-05,0.06902577579110236,0.9963225086199011,12.693270503004896,622.455812166737,6.0854172706604,0.05184946699103807,0.04319702004986242,0.01474155246094604,0.009552077822228696,0.0816342567939514,0.05605249656374219,0.032782075409548306,0.025102754559127555
56.0,0.09717833249723741,0.03900106171651243,0.5817726993693564,0.4592843982422296,3.0622075518359564,0.540622557119363,0.58036553846886,9.775458841941145e-05,0.07006049343127341,0.9963340054825697,12.455258332003723,634.3505521437818,6.0854172706604,0.05199669726826402,0.04420031525414704,0.01348981054172108,0.008412509574321563,0.08255090064880825,0.057698150327549644,0.03302740901260223,0.024121292047764187
57.0,0.10406194929513972,0.04561357180625785,0.5844837676466395,0.4601127814302081,3.109274676563981,0.5397939960378104,0.5967541885532891,9.757988063468275e-05,0.07111165539614772,0.9963456850599572,12.727040979996673,620.8041611886179,6.0854172706604,0.06095885144078673,0.051017766113166926,0.017205869174080263,0.010932135941653416,0.09173017642033947,0.06582197435712533,0.03759673457240584,0.027527942057744958
58.0,0.10166508587021388,0.04335968066447748,0.5830540402284711,0.46117766279387273,3.0469094941984505,0.538728951683619,0.5743724774475445,9.739879822617599e-05,0.07217914640157447,0.9963575460711286,12.646390800990048,624.763232793775,6.0854172706604,0.05821932260714584,0.048047903047993855,0.013717234513918895,0.008353820775049784,0.090689758036999,0.06612096363858953,0.03531037097200677,0.025066050824271626
59.0,0.1029318926428982,0.04479759067029172,0.5813430135815283,0.4584860411788403,3.0714243785774626,0.5414210334863411,0.5865754425156012,9.721136571247983e-05,0.07326284937254723,0.9963695872152505,12.683104602998355,622.9547297222606,6.0854172706604,0.06012727851453035,0.05002940861864534,0.01379815722827004,0.00825398249543925,0.09265904797730691,0.06971108443180069,0.036872983986056346,0.025715850345427844
60.0,0.10666119316992405,0.048598340589545104,0.5806285233124044,0.4572526341283673,3.0843973223460868,0.5426546557691033,0.6067593673213707,9.701760847198826e-05,0.0743626454560436,0.9963818071717339,12.684638481994625,622.8793994574759,6.0854172706604,0.0656775923875662,0.05682171290078439,0.01609673202037811,0.009481598459994856,0.09811760795976218,0.07272347416985905,0.03961225467660615,0.027510214966091122
61.0,0.1075713468034001,0.049602364153028246,0.579689817615075,0.45672044764137193,3.0742342422286435,0.5431869347975716,0.602771743522869,9.681755273946427e-05,0.07547841403406019,0.9963942046003784,12.984168823997607,608.5102640838442,6.0854172706604,0.06946978827498725,0.05721851215403304,0.015543479084968568,0.008794348856090145,0.09961024880996479,0.07794123485920922,0.039457024830113714,0.027316050842786446
62.0,0.11131983184087217,0.053488800054848185,0.5783103120551805,0.4551851716453162,3.0781285568153294,0.5447224342676676,0.617569183257694,9.661122560248782e-05,0.07661003273684125,0.9964067781415205,12.685425203992054,622.8407698555967,6.0854172706604,0.07513872874073277,0.06263095582646083,0.01695807456845909,0.009737873620309105,0.10464867543090474,0.08175643999500579,0.042887453716999833,0.028410914704737337
63.0,0.11180922115751346,0.05408237513059031,0.5772684519841028,0.45515444596769417,3.052850215408775,0.5447532070722629,0.6301631745756796,9.639865499778804e-05,0.07775737745629946,0.9964195264161811,12.718564651993802,621.2178981031019,6.0854172706604,0.07489748206549512,0.06488633312044605,0.016825725313664403,0.009401302712968539,0.1105643496843896,0.0866394054839696,0.04315294051255152,0.028791813381685193
64.0,0.11388634229940547,0.05632747551799952,0.5755886648624943,0.45298172247031115,3.0651735668619318,0.5469262732114841,0.6422342493886842,9.617986970746067e-05,0.07892032235962687,0.9964324480262181,12.762206595012685,619.0935667102908,6.0854172706604,0.07904927747019179,0.06873498166057516,0.01672483340919954,0.009297859407577318,0.11097766154690793,0.09040142633976081,0.04433268435973966,0.028735427591805546
65.0,0.115460616606102,0.05789372120832902,0.5756689401959003,0.45382519565176593,3.0460936289288667,0.5460826389217147,0.6522884901800181,9.595489935507091e-05,0.0800987399030959,0.9964455415544788,12.672805134003283,623.4610188079258,6.0854172706604,0.08425912596172112,0.07041831930909906,0.01754329423374208,0.009819116173906529,0.11650383345218199,0.09309267541680655,0.04588379827825251,0.029960446360130465
66.0,0.11655216434080078,0.05920474116480995,0.573474228336847,0.45231360577658875,3.029015638665027,0.5475945151722774,0.6631289792881633,9.572377440164241e-05,0.08129250084604694,0.996458805564956,12.648395197000355,624.6642263260221,6.0854172706604,0.08716079912446288,0.07359342327349297,0.01745582307508782,0.009394815143100723,0.11815814213088924,0.09609397560802858,0.04715325830573423,0.02993377438142671
67.0,0.11907201563500254,0.06197726669103763,0.5709474809244304,0.4453964215292989,3.1387765240690375,0.5545128418997622,0.6848952883467646,9.548652614153283e-05,0.08250147426506282,0.9964722386029451,12.559890525997616,629.0659925455388,6.0854172706604,0.09072136878967285,0.0753308770420787,0.016964374567279224,0.008753682246798192,0.12252873360312685,0.10037195085308172,0.04741020724548036,0.029767272863613727
68.0,0.12147249196159916,0.06448577889749904,0.5698671209074367,0.4455727916807332,3.107358258489626,0.5543364376421895,0.6991295223673029,9.524318669819665e-05,0.08372552756832763,0.9964858391952036,12.569509249995463,628.5846044468962,6.0854172706604,0.09512695481429748,0.07772636243275234,0.0180426703120087,0.009429340200474017,0.12714383232557303,0.10578556314763916,0.049573030749917146,0.030829105840389986
69.0,0.12422429831054238,0.067122702511213,0.5710159490612726,0.44709591361001055,3.0980010053173315,0.552813037552874,0.7021363888748264,9.49937890198355e-05,0.08496452651016828,0.996499605850113,12.814851415998419,616.5502621541261,6.0854172706604,0.10026705576025921,0.08148463925474109,0.01930331969671404,0.010228916616237016,0.12994234198857926,0.11058314791956886,0.05214538865132076,0.03235595785044393
70.0,0.12465170297595825,0.06775621457032245,0.5689548804569571,0.442734075726444,3.155520217416558,0.557175605474522,0.7153693858905165,9.47383668749371e-05,0.08621833520577787,0.996513537057842,12.718158568997751,621.2377332092531,6.0854172706604,0.10054265089524098,0.08582414563529747,0.018905318919384833,0.009761111534784496,0.13075970761027716,0.10876849161449974,0.05215497240733309,0.03165785832838579
71.0,0.12785797077045458,0.0708730998150217,0.5698486893422361,0.44422561020024925,3.1405770216481836,0.5556838307451891,0.7303286751317549,9.447695484770295e-05,0.08748681614611836,0.9965276312905125,12.624090945988428,625.8668472687699,6.0854172706604,0.10958428126821161,0.08796067446724981,0.020169550225138663,0.010308734665099066,0.13460456502848658,0.11633402818725222,0.05365927545008836,0.032814221122325994
