epoch,total,prediction,regularizer,variance,covariance,embedding_std,learning_rate,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib
1,0.28278189646701335,0.24009908496043514,0.853656209325386,0.7519161959657668,2.5435003547966595,0.24783424413923885,2.9981814338073475e-05,0.997974459290568,7.216813866980374,1094.8044588138866,6.065994739532471
2,0.14237975173472694,0.10209091682137454,0.8057766739529396,0.7334624489807295,1.8078557350804212,0.2663382675176692,1e-06,1.0,10.830295451916754,729.5276509378767,6.065994739532471
