epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,1.0642862340271426,0.739095955590801,0.4637832472902332,1.3883174657821655,0.600250626566416,0.5845467044172279
2,0.5844567592894625,0.8356859635210151,0.639965873455367,1.103636622428894,0.6591478696741855,0.6535856508263101
3,0.429011077289067,0.8715305313243458,0.71519190040354,0.9869834780693054,0.6942355889724311,0.6870728532305321
4,0.361313518718724,0.892466296590008,0.7686288597183609,0.934022068977356,0.7155388471177945,0.7099972292172205
5,0.3296708939616213,0.8953211736716892,0.7757926944662932,1.0800145864486694,0.6879699248120301,0.672418683447954
6,0.3082801759101208,0.9081681205392546,0.8082768600728922,0.8832929730415344,0.7380952380952381,0.7337854233081472
7,0.27308700987027806,0.9110229976209357,0.8084421429072034,0.826366126537323,0.7380952380952381,0.7364683192432264
8,0.2548383788018828,0.9205392545598731,0.8262663515202647,0.835116446018219,0.7481203007518797,0.7447553894419329
9,0.21953930452548728,0.9325931800158604,0.8481319977760154,0.7717571258544922,0.7857142857142857,0.7845583113128263
10,0.21281338401676453,0.9333862014274386,0.8561519365093709,0.8044928312301636,0.7606516290726817,0.7583541544642934
11,0.20036094464261223,0.9387787470261697,0.8691246928363269,0.7413716912269592,0.7731829573934837,0.773285876113793
12,0.19142454746788592,0.9387787470261697,0.8749795758458615,0.7606616616249084,0.7669172932330827,0.7663849337341628
13,0.16627999355427148,0.9497224425059476,0.8947237385880848,0.7176953554153442,0.7907268170426065,0.7878500840679321
14,0.14149366427659044,0.9568596352101507,0.9093646896477555,0.6921059489250183,0.7807017543859649,0.7788378545041915
15,0.13704223814320696,0.9593973037272007,0.9158401870538162,0.7092708945274353,0.7882205513784462,0.7892706650648271
16,0.1261599269889821,0.9628865979381444,0.9226373092584604,0.645716667175293,0.8120300751879699,0.8109180631650449
17,0.11281972417960935,0.9673275178429818,0.9337355453747492,0.7147602438926697,0.7844611528822055,0.7822435125086256
18,0.11092530960818305,0.9644726407613006,0.9249237665292355,0.7203620672225952,0.7869674185463659,0.7832894273382023
19,0.11735552402241281,0.9659000793021412,0.9292684668484199,0.6522519588470459,0.7957393483709273,0.7961638860122312
20,0.10653914912152536,0.968913560666138,0.9400613547117803,0.648756742477417,0.8107769423558897,0.8089859276274435
21,0.10729976567978144,0.9651070578905631,0.9266968538617611,0.6714445352554321,0.7944862155388471,0.7926587946220309
22,0.09502568454093918,0.9725614591593973,0.9455883372201889,0.6723932027816772,0.7994987468671679,0.7998130757079212
23,0.08428370211861325,0.9744647105471848,0.9456404412467168,0.6382228136062622,0.8120300751879699,0.8106538759952493
24,0.07972247901060202,0.9784298176050753,0.9571079344750342,0.6256458759307861,0.8170426065162907,0.8170305311182088
25,0.07702859645793592,0.9812846946867565,0.9646260867021083,0.6530043482780457,0.8107769423558897,0.810467253480963
26,0.07138703031071021,0.9808088818398096,0.963223382722091,0.6264156103134155,0.8107769423558897,0.8100474920028841
27,0.06368384924757868,0.9854084060269628,0.9710976009815099,0.6148483753204346,0.8170426065162907,0.8160565841153391
28,0.05985140952855514,0.9849325931800159,0.9684112214892745,0.6003291606903076,0.8308270676691729,0.8301655148084199
29,0.05905768673137291,0.985725614591594,0.9754236586443574,0.6379421949386597,0.8195488721804511,0.8189677845094913
30,0.05505479824486278,0.9885804916732752,0.9797323388809218,0.585934579372406,0.8408521303258145,0.8409112870317229
31,0.05661338235855008,0.985725614591594,0.9736691631530295,0.6606624126434326,0.8283208020050126,0.8287722125824825
32,0.0584619838871434,0.9862014274385409,0.9699840112441086,0.5994793176651001,0.8270676691729323,0.8262630310497731
33,0.059651591044442225,0.9847739888977003,0.9680608158952553,0.6589928269386292,0.8157894736842105,0.813656367757296
34,0.05462077853700455,0.9879460745440127,0.9727189510004155,0.6208725571632385,0.8320802005012531,0.8318190777913506
35,0.04693863962811671,0.9896907216494846,0.9764905735618588,0.6002557873725891,0.8195488721804511,0.819689590361529
36,0.046753913218496715,0.9893735130848533,0.9788575496735165,0.6217109560966492,0.8233082706766918,0.8223006165544948
37,0.048511892953602496,0.9911181601903252,0.9827583508172409,0.6616531610488892,0.8107769423558897,0.8084238041617758
38,0.05256182232149341,0.9884218873909596,0.9813705400409181,0.6236581206321716,0.8208020050125313,0.8197615177807461
