epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,1.5067942102303666,0.44030898876404495,0.4290321037022156,1.1423505544662476,0.6107954545454546,0.6016555976152711
2,1.0618937497728327,0.620435393258427,0.6128225141153927,1.020979642868042,0.625,0.6144904641878558
3,0.9383680780282181,0.6653792134831461,0.6584242550731085,0.9589326977729797,0.6704545454545454,0.6629977230693145
4,0.8557089962316363,0.6931179775280899,0.6860941530307574,0.8947167992591858,0.6818181818181818,0.6756299478154989
5,0.8003850894027882,0.7212078651685393,0.7172608926481328,0.9046348333358765,0.6818181818181818,0.6751396391256701
6,0.7629150855407286,0.7282303370786517,0.7230908398687077,0.8252480030059814,0.7244318181818182,0.7180537073135178
7,0.7339080505156785,0.7475421348314607,0.7430827826803563,0.8337287902832031,0.7017045454545454,0.6948013418885794
8,0.7068164388785202,0.7601825842696629,0.7548232183040695,0.8507567048072815,0.6931818181818182,0.690253342991871
9,0.6914730205964507,0.7626404494382022,0.7576159193593177,0.8169689774513245,0.7102272727272727,0.7083022764475465
10,0.6669251496872205,0.7661516853932584,0.7638479621073592,0.794154703617096,0.7272727272727273,0.7218523834845767
11,0.6446691939000333,0.7823033707865169,0.7797719844607296,0.8028663396835327,0.7215909090909091,0.718944367475555
12,0.6259054806125298,0.7903792134831461,0.7867808548899746,0.7672051787376404,0.7244318181818182,0.7233337600273084
13,0.602781392215343,0.7988061797752809,0.7964635550564825,0.7610657215118408,0.7443181818181818,0.7396576286144788
14,0.6071338198158178,0.7956460674157303,0.7929423405870855,0.7805553078651428,0.7159090909090909,0.7131358494298243
15,0.5921997866603765,0.7963483146067416,0.7926299550217761,0.7743263244628906,0.7301136363636364,0.727428634461774
16,0.571565488751015,0.8075842696629213,0.8053397103478397,0.7795694470405579,0.71875,0.7149333217398797
17,0.5637361400582818,0.8047752808988764,0.801787248340656,0.7762740850448608,0.7357954545454546,0.7332402145133485
18,0.5638570122504503,0.8075842696629213,0.8058281079222797,0.7682368755340576,0.7329545454545454,0.7290174101606126
19,0.5411899357699277,0.819873595505618,0.8181071537630189,0.7511869072914124,0.7244318181818182,0.71977866370843
20,0.543148697092292,0.8209269662921348,0.8190727640507282,0.760836660861969,0.75,0.7470598408575633
21,0.521150300676903,0.8230337078651685,0.8209303713944125,0.7484138011932373,0.7244318181818182,0.7226599215650136
22,0.5052155082145434,0.8346207865168539,0.8325550954923852,0.7370347380638123,0.7414772727272727,0.7383974741132235
23,0.5010620020748524,0.8356741573033708,0.8334782169454713,0.7463676333427429,0.7642045454545454,0.763358929077518
24,0.5081747087200036,0.8283005617977528,0.8271872985670539,0.7210800051689148,0.7585227272727273,0.7560491197201651
25,0.48326433240697625,0.839185393258427,0.8375138551953978,0.7577762603759766,0.7386363636363636,0.7372645194697349
26,0.47708968232186993,0.8374297752808989,0.8349641565912029,0.7324039340019226,0.7443181818181818,0.7442033739847442
27,0.47368043694603307,0.8441011235955056,0.8427370279008428,0.7398532629013062,0.7471590909090909,0.7452952586833614
28,0.47762272866924155,0.8423455056179775,0.8411966066326696,0.7040789723396301,0.75,0.7464712630217174
29,0.4675775846738494,0.8426966292134831,0.8411734262326209,0.738796055316925,0.75,0.747679747495755
30,0.45252096318127066,0.851123595505618,0.8489218771723928,0.7590919733047485,0.7528409090909091,0.7526205779073845
31,0.4536375142215343,0.8504213483146067,0.8486635312562423,0.7018728256225586,0.7613636363636364,0.7601514262311476
