learning_rate,weight_decay,best_epoch,val_macro_f1
0.001,0.0,3,0.04923177056746362
0.001,0.0001,4,0.10464079963683966
0.003,0.0,4,0.05187693498452012
0.003,0.0001,5,0.06092987593757421
0.01,0.0,4,0.051933713594330654
0.01,0.0001,4,0.06079678835096791
