epoch,total,prediction,regularizer,variance,covariance,embedding_std,learning_rate,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib
1,0.32543056903798556,0.24147521273770856,0.8395535490464868,0.7462155684506255,2.3334496209869173,0.25357919995535205,2.9981814338073475e-05,0.997974459290568,5.505570463137701,1435.091976916977,7.437702655792236
2,0.18111277872845277,0.10105849978079179,0.8005427752110252,0.7277135457242384,1.82073081968525,0.272094505683574,1e-06,1.0,4.727905113948509,1671.1418291137152,7.437885761260986
