epoch,total,prediction,regularizer,variance,covariance,embedding_std,learning_rate,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib
1,0.22126311141751925,0.17856756126732784,0.8539109700632282,0.7531551337667605,2.518895927916115,0.24660263806977553,5.955509427488314e-05,0.997974459290568,5.179742068052292,1525.3655290544161,8.796593189239502
2,0.08959698223106591,0.04952471127122765,0.8014454064890035,0.7285761444376414,1.8217316278248343,0.2712317381783567,1e-06,1.0,4.669419880956411,1692.073148577438,8.796593189239502
