epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,1.387244670578603,0.5351123595505618,0.5303932850367192,0.8888037204742432,0.6931818181818182,0.692641402896923
2,0.7924406515078598,0.7215589887640449,0.7187800162852298,0.7343602776527405,0.7301136363636364,0.7255141830207729
3,0.5813884025209406,0.8012640449438202,0.7991955120799492,0.7399815917015076,0.7613636363636364,0.7607706884452787
4,0.4917274700121933,0.8216292134831461,0.8208524526531755,0.6000781655311584,0.7982954545454546,0.7961739328263433
5,0.40632483028294,0.8535814606741573,0.8524061324450876,0.5955546498298645,0.7897727272727273,0.7884579419503619
6,0.3605622143557902,0.8690308988764045,0.8684642468587387,0.5625151991844177,0.8096590909090909,0.8088617610402424
7,0.32556726758399707,0.8858848314606742,0.885272441297593,0.5397331118583679,0.8125,0.8118681060062445
8,0.2881112132179603,0.9076544943820225,0.9069144770578322,0.5473213195800781,0.8210227272727273,0.8202352084838338
9,0.29612517859158893,0.8978230337078652,0.8975359155181027,0.6418801546096802,0.7897727272727273,0.7859348115609535
10,0.2690626600485169,0.9087078651685393,0.9084667638025135,0.5812044143676758,0.8068181818181818,0.8050626491458412
11,0.26335162627563047,0.9087078651685393,0.9081011863088406,0.5859513282775879,0.8210227272727273,0.8203229938411479
12,0.24181687898850174,0.9178370786516854,0.9174047376705647,0.5539488196372986,0.8323863636363636,0.8327510630258234
13,0.20783080746618549,0.9318820224719101,0.9317215399572045,0.5595746636390686,0.8210227272727273,0.8194360840822017
14,0.2194579468014535,0.9252106741573034,0.9246346203706102,0.6033819317817688,0.8323863636363636,0.8316562205745083
15,0.1823146791103181,0.9413623595505618,0.9411514187482375,0.6278212070465088,0.8125,0.8106537634951868
16,0.15831134058116528,0.956811797752809,0.9567492879998034,0.6016873717308044,0.8295454545454546,0.8285560794808788
17,0.14873467452740402,0.9620786516853933,0.9620127800089715,0.5621405243873596,0.8181818181818182,0.8179589835073995
18,0.14347158623545359,0.9627808988764045,0.9626921298112376,0.5788998007774353,0.8409090909090909,0.8401231884105272
19,0.145525545384107,0.9634831460674157,0.9634138349771837,0.5836684107780457,0.8267045454545454,0.8253054175886312
20,0.13206115398514137,0.9645365168539326,0.9644517593936113,0.5668359994888306,0.8380681818181818,0.8364847337470378
21,0.12255188588345989,0.9729634831460674,0.9729075139682191,0.6109256744384766,0.8153409090909091,0.8147639018291328
22,0.11310484704006923,0.9764747191011236,0.9764108998084123,0.5700393319129944,0.8295454545454546,0.8288698861122984
23,0.11154426173882538,0.9708567415730337,0.9708339128508259,0.6191721558570862,0.8323863636363636,0.8325583479599399
24,0.10632324310835828,0.9754213483146067,0.9754102111178202,0.574943482875824,0.8551136363636364,0.8543108653247105
25,0.09722338365704826,0.9789325842696629,0.9788646355050072,0.6276902556419373,0.8210227272727273,0.8204281678747689
26,0.09220520072103885,0.983497191011236,0.9834967574206444,0.6163039803504944,0.8380681818181818,0.8369828219934095
27,0.09116133042935574,0.9831460674157303,0.9831483504716299,0.5881069302558899,0.8380681818181818,0.8373456468358672
28,0.08390244113260441,0.9863061797752809,0.9863012267535718,0.5751569867134094,0.8267045454545454,0.8259613584937816
29,0.08174666327037168,0.9870084269662921,0.9869822519315338,0.576865017414093,0.8465909090909091,0.8467325778975088
30,0.07555536339791973,0.9891151685393258,0.9891145417195121,0.6081967949867249,0.8238636363636364,0.8227738823312184
31,0.08463741512445921,0.9824438202247191,0.9824442970527549,0.6064656972885132,0.8295454545454546,0.8291783760143766
32,0.07897316990943437,0.9884129213483146,0.9884028332714965,0.6512906551361084,0.8125,0.8128600907250194
