epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,2.537947318010163,0.23586744639376217,0.2224939254730635,2.003272294998169,0.41700404858299595,0.38955478500874124
2,1.8617054500542654,0.4395711500974659,0.4298529596360078,1.9321568012237549,0.41295546558704455,0.3921505375389513
3,1.6107899877760146,0.5151072124756335,0.5043364405643976,1.851792335510254,0.4291497975708502,0.4092575844084391
4,1.456432193808156,0.5638401559454191,0.5570448615663168,1.8240420818328857,0.47368421052631576,0.45265097737585447
5,1.3656169238843416,0.5964912280701754,0.5920534876015388,1.7839282751083374,0.4493927125506073,0.4352979441350435
6,1.2773865482263398,0.6203703703703703,0.6186730076856052,1.7326546907424927,0.46963562753036436,0.4572018854164778
7,1.2128151106787937,0.6374269005847953,0.6365271708527438,1.7759090662002563,0.4534412955465587,0.44163450113822345
8,1.1868387460127676,0.6549707602339181,0.6540080005225901,1.7218517065048218,0.4939271255060729,0.47390997821909053
9,1.1128629611017178,0.6846978557504874,0.6824443624429795,1.6785945892333984,0.5101214574898786,0.4990995517310034
10,1.0411360561266745,0.6915204678362573,0.691204359951294,1.740747094154358,0.5060728744939271,0.4955760870118788
11,1.0007091400451362,0.7105263157894737,0.7092546006870911,1.7162895202636719,0.4817813765182186,0.4716466232926245
12,0.943579812728406,0.7305068226120858,0.7293675362292008,1.6808520555496216,0.46963562753036436,0.45794940915571386
13,0.9134211605287668,0.7456140350877193,0.7449942050865677,1.6845611333847046,0.48582995951417,0.47630420189596845
14,0.8866498339013514,0.7456140350877193,0.7450175536185895,1.629481315612793,0.4979757085020243,0.4885205460764431
15,0.8555832607471919,0.7573099415204678,0.7565824589071666,1.5978114604949951,0.5222672064777328,0.5089351204785394
16,0.8154972065494307,0.7729044834307992,0.7716399995794386,1.5524752140045166,0.5222672064777328,0.5149239979036244
17,0.7740894862782886,0.7889863547758285,0.7882253775606082,1.6305744647979736,0.5060728744939271,0.4985211552883234
18,0.776392766606738,0.7855750487329435,0.7851541304304883,1.7364791631698608,0.47368421052631576,0.47180690713576223
19,0.773078013814216,0.7841130604288499,0.783343998040494,1.6906452178955078,0.5182186234817814,0.5187368790540895
20,0.7314838282546104,0.8104288499025342,0.8094579018286039,1.6307897567749023,0.48582995951417,0.48066714386060944
21,0.7348165240204125,0.800682261208577,0.7994934219020468,1.704809546470642,0.4979757085020243,0.48721148215199767
22,0.722299359346691,0.814327485380117,0.8148076292611283,1.6370874643325806,0.5263157894736842,0.5122421741111289
23,0.647647042255885,0.8460038986354775,0.8443204071450748,1.5924025774002075,0.5546558704453441,0.5424892686288697
24,0.6320338848738642,0.8333333333333334,0.8327767470017007,1.5868806838989258,0.562753036437247,0.5568688950358641
25,0.6557319860244587,0.8192007797270955,0.8200994688899308,1.5946691036224365,0.5546558704453441,0.5481644561049596
26,0.6129441573838277,0.8352826510721247,0.8350432070601065,1.5245479345321655,0.562753036437247,0.5539866248411226
27,0.591887679016381,0.8455165692007798,0.8450414461239651,1.6284140348434448,0.5222672064777328,0.5135127024064631
28,0.5768769286994117,0.8567251461988304,0.857648009808023,1.5893003940582275,0.5141700404858299,0.507593349265083
29,0.5279709645646822,0.8796296296296297,0.8794555962447469,1.602677345275879,0.5263157894736842,0.5184879413244584
30,0.5329126557934354,0.8698830409356725,0.8705065634476543,1.5782898664474487,0.5668016194331984,0.5557645584033888
31,0.5132505958772775,0.8771929824561403,0.8773574809787545,1.5358363389968872,0.5587044534412956,0.5518597172889637
32,0.49236877294544124,0.8879142300194932,0.8880169268483111,1.5793037414550781,0.5263157894736842,0.525404120876257
