epoch,knn_val_accuracy,knn_val_balanced_accuracy,knn_val_macro_f1,linear_val_accuracy,linear_val_balanced_accuracy,linear_val_macro_f1,feature_embedding_std,feature_effective_rank,feature_effective_rank_fraction,feature_mean_pairwise_cosine,feature_near_constant_fraction
160.0,0.8623481781376519,0.8623481781376517,0.8630829954857415,0.7813765182186235,0.7813765182186235,0.7813549330340933,0.6960296630859375,65.04710388183594,0.08469675481319427,0.1640544980764389,0.0
170.0,0.8502024291497976,0.8502024291497975,0.8489709493828487,0.8016194331983806,0.8016194331983806,0.799375407989785,0.691666841506958,71.80262756347656,0.0934930071234703,0.15486910939216614,0.0
180.0,0.8663967611336032,0.8663967611336032,0.8656828246759598,0.7854251012145749,0.785425101214575,0.7850842771532427,0.6830770969390869,78.4676284790039,0.102171391248703,0.15409623086452484,0.0
190.0,0.8623481781376519,0.862348178137652,0.8613178050020156,0.7894736842105263,0.7894736842105264,0.7879683652223698,0.6808546781539917,84.52041625976562,0.11005263030529022,0.1489550918340683,0.0
200.0,0.8704453441295547,0.8704453441295548,0.8694717415407072,0.8016194331983806,0.8016194331983807,0.7984603948266853,0.670331597328186,90.65239715576172,0.11803697794675827,0.14958570897579193,0.0
210.0,0.8825910931174089,0.8825910931174089,0.8820496640405107,0.8218623481781376,0.8218623481781377,0.8188010134652602,0.6685020923614502,97.9078140258789,0.12748414278030396,0.14192377030849457,0.0
220.0,0.8825910931174089,0.8825910931174089,0.8812115149288668,0.8218623481781376,0.8218623481781377,0.8197863519239673,0.6643730401992798,101.83200073242188,0.13259375095367432,0.13932371139526367,0.0
230.0,0.8744939271255061,0.8744939271255061,0.8736622052411526,0.8137651821862348,0.813765182186235,0.8117609417259932,0.6580812335014343,106.89080810546875,0.1391807496547699,0.14254990220069885,0.0
240.0,0.8906882591093117,0.8906882591093117,0.8898044162803889,0.8137651821862348,0.813765182186235,0.8126529104190274,0.6575793027877808,110.15338897705078,0.14342889189720154,0.13876518607139587,0.0
250.0,0.8866396761133604,0.8866396761133604,0.8856487131410196,0.8178137651821862,0.8178137651821863,0.8167142421218015,0.6536184549331665,113.73151397705078,0.14808791875839233,0.1357128918170929,0.0
260.0,0.8825910931174089,0.8825910931174089,0.88208777877917,0.8016194331983806,0.8016194331983806,0.8008459051637463,0.6535757780075073,114.89685821533203,0.14960528910160065,0.13410063087940216,0.0
270.0,0.8866396761133604,0.8866396761133604,0.8861376470395645,0.8218623481781376,0.8218623481781377,0.8205292595142747,0.6506757736206055,116.84224700927734,0.152138352394104,0.1360476016998291,0.0
280.0,0.8947368421052632,0.8947368421052632,0.8943360974576945,0.8016194331983806,0.8016194331983806,0.7993211712433681,0.6491426229476929,117.42742919921875,0.1529003083705902,0.13792915642261505,0.0
290.0,0.8947368421052632,0.8947368421052632,0.8944665517986753,0.8097165991902834,0.8097165991902834,0.8076223073477079,0.6486955285072327,117.99083709716797,0.15363390743732452,0.1364833265542984,0.0
300.0,0.8906882591093117,0.8906882591093117,0.8900805868863946,0.805668016194332,0.805668016194332,0.8037149652400263,0.6482663154602051,118.08196258544922,0.15375256538391113,0.1375543177127838,0.0
