learning_rate,weight_decay,best_epoch,val_macro_f1,epochs_run,seed,cache_sha256,standardized_tensor_sha256
0.001,0.0,18,0.7745271198636622,26,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
0.001,0.0001,18,0.7745271198636622,26,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
0.003,0.0,9,0.7972956676008123,17,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
0.003,0.0001,9,0.7972956676008123,17,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
0.01,0.0,6,0.8159023096151243,14,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
0.01,0.0001,6,0.8159023096151243,14,20260903,f5ef7ff3886634a3450f0a9e5042f39053fb297ffb021ad1818749af5360a6fd,df3e16cc781dc566ad600314120e3b177600b3d3f68943c54b78dc6ae5b4f2ee
