epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,2.2149711036310324,0.3533138401559454,0.3367092991623412,1.4471042156219482,0.5587044534412956,0.5450325129277079
2,1.3496730964899528,0.5852826510721247,0.5719109637194663,1.235618233680725,0.6194331983805668,0.612481849240063
3,1.1530803472210325,0.6457115009746589,0.64094587476332,1.1123286485671997,0.6518218623481782,0.6459770494122673
4,1.0339317336881835,0.6871345029239766,0.6823569858606415,1.0694092512130737,0.6477732793522267,0.6418197208124485
5,0.9758831000002737,0.7032163742690059,0.7007800406559693,1.0199627876281738,0.6842105263157895,0.6797148349524175
6,0.9570666909450212,0.7173489278752436,0.715655148204647,1.0556509494781494,0.6761133603238867,0.6672819363407686
7,0.918519237585235,0.7285575048732943,0.726099640376139,1.035928726196289,0.6518218623481782,0.6474911725219465
8,0.8900521421409258,0.7383040935672515,0.7375037435160903,1.0692137479782104,0.6639676113360324,0.6601445113494976
9,0.8695009033582364,0.7412280701754386,0.7406865519700042,1.0537269115447998,0.6518218623481782,0.6476518420075589
10,0.8323282368234259,0.7538986354775828,0.7524251872082454,1.0027134418487549,0.6761133603238867,0.669142783600988
11,0.8012490594363817,0.7651072124756335,0.7631950454967521,0.9083755612373352,0.6882591093117408,0.6818745174450345
12,0.7527130593565705,0.7777777777777778,0.7769100157265405,0.9051041007041931,0.7004048582995951,0.6948296062945062
13,0.7640426177495172,0.77046783625731,0.7707046669672727,0.9644662737846375,0.6963562753036437,0.695973699187108
14,0.7763479109163638,0.753411306042885,0.7512945986841599,0.9377952218055725,0.6761133603238867,0.6740065003222897
15,0.7548663974040666,0.7655945419103314,0.765336004267609,0.9089157581329346,0.6923076923076923,0.6875200171706588
16,0.7277776555940654,0.7787524366471735,0.7781784133090154,0.9186692833900452,0.6882591093117408,0.6853190334083672
17,0.7268553960625423,0.7841130604288499,0.7827979058843855,0.8784958720207214,0.7004048582995951,0.6966437589843714
18,0.6949111848314371,0.7870370370370371,0.7866547574063824,0.8474018573760986,0.7206477732793523,0.7138729973102261
19,0.6687891873699879,0.7953216374269005,0.7953072316576293,0.9055569767951965,0.6923076923076923,0.6885098568035751
20,0.6575313074546948,0.7982456140350878,0.798304024596164,0.8587695360183716,0.7165991902834008,0.7143624055432498
21,0.6654677975479855,0.7914230019493177,0.7903503714744144,0.8260637521743774,0.7246963562753036,0.726343330971662
22,0.6614902340180693,0.7977582846003899,0.7983790400562695,0.8204307556152344,0.7165991902834008,0.7146773633002483
23,0.6186511302784404,0.8167641325536062,0.8165241173924963,0.7647135257720947,0.7489878542510121,0.7481547968705705
24,0.5888054863518907,0.8289473684210527,0.8286058787180677,0.7795154452323914,0.7449392712550608,0.7419824567344887
25,0.6035407038576189,0.8196881091617934,0.8187237013024484,0.7996195554733276,0.7408906882591093,0.7401230070627354
26,0.6048612616680287,0.8182261208576999,0.8183416122378874,0.7632294297218323,0.7408906882591093,0.7401685512578624
27,0.5705611339786596,0.8304093567251462,0.83047734319053,0.7343371510505676,0.7408906882591093,0.7423693387545672
28,0.5686175192308704,0.8289473684210527,0.8290046103069574,0.7751103639602661,0.7368421052631579,0.7359929378330579
29,0.5864437188205198,0.8299220272904484,0.8290744556181192,0.7955309152603149,0.728744939271255,0.7279784884105789
30,0.5863369481082548,0.8235867446393762,0.8233373666542223,0.7708452343940735,0.7368421052631579,0.7382056456512055
31,0.5386562268404004,0.8435672514619883,0.842764968045718,0.7663976550102234,0.7530364372469636,0.7535423239534342
32,0.5369379961932147,0.8401559454191033,0.8399638675918671,0.8052598834037781,0.7408906882591093,0.7385810266501754
33,0.5618384110997294,0.8333333333333334,0.8349938745717861,0.7929476499557495,0.7489878542510121,0.7466802733074583
34,0.5473770818747508,0.8289473684210527,0.8311777461607884,0.7687814235687256,0.7246963562753036,0.7235033822976694
35,0.5128535706165008,0.8396686159844055,0.8408423919474931,0.7311543226242065,0.7813765182186235,0.7803747390076466
36,0.5316110198725501,0.8386939571150097,0.8400229304585706,0.7675765156745911,0.7368421052631579,0.7361434863925106
37,0.5262492830060843,0.8347953216374269,0.8351158343975611,0.71186363697052,0.7894736842105263,0.786628097091484
38,0.4878606540069245,0.8581871345029239,0.8569606585551212,0.7262658476829529,0.7813765182186235,0.7774763727232908
39,0.49905265824139466,0.854775828460039,0.854335894095065,0.7311688661575317,0.7489878542510121,0.7406737001500765
40,0.4990954651237696,0.8484405458089669,0.8477062034131928,0.7078049778938293,0.7692307692307693,0.7618880219061707
41,0.4774473620901796,0.8615984405458089,0.8611177075335106,0.7043069005012512,0.757085020242915,0.749808831627984
42,0.47904756008765387,0.8620857699805068,0.8619940881518694,0.7390794157981873,0.757085020242915,0.7548918471625263
43,0.5035775558293214,0.8533138401559455,0.8533642261141781,0.8138816356658936,0.728744939271255,0.7227133428565481
44,0.5061853082440285,0.8474658869395711,0.8469990893291183,0.8044026494026184,0.7408906882591093,0.7345801497537344
45,0.48397930027448643,0.8581871345029239,0.8579012519505561,0.7789238691329956,0.7489878542510121,0.7419041697370342
