epoch,total,prediction,regularizer,variance,covariance,embedding_std,learning_rate,weight_decay,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib,prediction_defocus_100_to_075,prediction_defocus_075_to_050,prediction_defocus_050_to_025,prediction_defocus_025_to_000,prediction_resolution_100_to_075,prediction_resolution_075_to_050,prediction_resolution_050_to_025,prediction_resolution_025_to_000
12.0,0.13732626288091965,0.08186542899748024,0.5546083307812416,0.4203472173058554,3.356527989189197,0.5795659236991848,4e-05,0.04141569788752825,0.9960157299765281,12.093921060004504,653.3034208507606,6.061277389526367,0.07297626751310685,0.0789139812312475,0.08460371300376121,0.0901048118074322,0.07414358916381995,0.07819867911804244,0.08401616943051538,0.09249474470289956
13.0,0.1442237947522319,0.09041431011157525,0.5380948442565445,0.3967047242171673,3.5347531174665883,0.6032118767579135,4.3333333333333334e-05,0.04166144353469042,0.9960184604837188,12.312264012987725,641.7178832151052,6.062314987182617,0.08111652301881978,0.08752686326061526,0.09350579867721985,0.09907748585655576,0.0826162446164939,0.08807137664758934,0.09108305383261626,0.10033921019334666
14.0,0.1515257125311359,0.09874138305638655,0.5278432785959247,0.3822372654143383,3.6401504800977804,0.6176813043547407,4.6666666666666665e-05,0.04192674811729752,0.9960214083124144,12.26326483199955,644.2819353768882,6.061277389526367,0.08992916663017499,0.09588194851261371,0.10247245084552865,0.10731162969599065,0.09085150869269121,0.09512767601295335,0.10080255084459804,0.10805567109657645
15.0,0.15650199507779824,0.10488109553034525,0.5162089797397638,0.368198088246378,3.7002723198603293,0.6317222912301595,5e-05,0.04221158253858376,0.9960245731393176,8.327081125011318,948.8318753456675,6.062314987182617,0.09676210586785546,0.10191093675005236,0.10671550523364802,0.11337416070572873,0.09833801282508142,0.10178771542185298,0.10601442482256734,0.11395346625678
16.0,0.1576930340155516,0.10732563929800866,0.5036739333492791,0.35054473822033266,3.8282300164285843,0.6493778266781207,5.333333333333334e-05,0.04251591555988615,0.9960279546173321,8.03473924199352,983.3548746305875,6.061277389526367,0.09906348984251138,0.10393609559234185,0.10946415875928858,0.11489285471921933,0.10052041799685146,0.10492591816394484,0.10861272313291115,0.11652753269253065
17.0,0.1577583201858548,0.10812287550212582,0.4963544316720908,0.33832866914920184,3.9506441944838326,0.6615953416465853,5.666666666666667e-05,0.042839713804070534,0.9960315523756008,9.517093155998737,830.1904657747209,6.062314987182617,0.1011329944497846,0.10515399162585919,0.10942823525282604,0.11507845843781322,0.10309846442956266,0.10635519185796936,0.10900997059855295,0.11612406765482554
18.0,0.15397787837571184,0.1053621023921646,0.4861577571366289,0.32537683115444854,4.019523206533865,0.674548671903708,6e-05,0.043182941759192184,0.9960353660195466,5.851577972993255,1350.234079844006,6.061277389526367,0.09842255732521939,0.10214904182650185,0.10725417869088506,0.11142456081907562,0.10048562861986557,0.10314474831298222,0.10693593229634217,0.113237973975848
19.0,0.1512678942225007,0.10330898319052195,0.47958909133735633,0.31479580926526995,4.119832156926917,0.6851308452616823,6.333333333333333e-05,0.04354556178239066,0.9960393951309154,12.268652058002772,643.9990279817433,6.062314987182617,0.09772886322892231,0.10008754850733505,0.10421956840314363,0.10750373802244416,0.09919360814802168,0.10165362646345233,0.10498954749723552,0.11086476091831893
20.0,0.14697777686685176,0.09974745204046306,0.47230323505256766,0.3051166223651351,4.179665421129948,0.6948110599968045,6.666666666666667e-05,0.04392753410401784,0.9960436392678225,12.412594034001813,636.5309280523309,6.061277389526367,0.09410504799622756,0.09696436174644911,0.10056193305714296,0.10420055012628822,0.09658679755342867,0.09818623727830439,0.10080709837037004,0.10677493793606394
21.0,0.14266199643755847,0.0961697848603071,0.464922105590085,0.29414699403806027,4.269377890455166,0.7057818233883844,7.000000000000001e-05,0.044328816831999796,0.9960480979648,12.40262848099519,637.0423827583701,6.062314987182617,0.09160136204239325,0.09284403665452941,0.09606114673614502,0.10018497810029146,0.09304181084844279,0.09464990844329198,0.097611240337415,0.10321680540163841
22.0,0.13786569008561964,0.09200983479432313,0.4585585335571092,0.28657519608385246,4.29958351689522,0.7133543804512342,7.333333333333333e-05,0.044749365956431364,0.9960527707328493,12.126546826999402,651.5457460988526,6.061277389526367,0.0881039977799081,0.08895909253174697,0.09175806566373648,0.09472193576689818,0.08991876763827873,0.0902232619751972,0.09377705199377877,0.09865731912568601
23.0,0.13274376625245832,0.08748913064378377,0.4525463490859721,0.278623617486763,4.348068349498115,0.7213067442250394,7.666666666666667e-05,0.045189135354402554,0.9960576570594933,12.352048091997858,639.6510069547558,6.062314987182617,0.08301046681786348,0.08524001077298195,0.08659909003949993,0.08879636619107943,0.08634050261840664,0.08694478132189945,0.08911400039990743,0.0940731591607518
24.0,0.12909048104298265,0.08434027981368096,0.44750200533562107,0.2715080947215731,4.399847843694983,0.7284229444168954,8e-05,0.045648076795057335,0.996062756408834,12.206306567997672,647.2883468873979,6.061277389526367,0.08028472763076572,0.08227987107095044,0.08288494173768927,0.08592465080551265,0.08392043879157618,0.08436380735280716,0.08526571369365175,0.0900012039846898
25.0,0.12461976723012524,0.08043657468626914,0.4418319172081261,0.26572019040561934,4.402793250345245,0.7342113898745248,8.333333333333333e-05,0.04612613994488268,0.9960680682216098,12.023019045009278,657.1560745617951,6.062314987182617,0.07702676763167376,0.07713182439691105,0.07896268843899112,0.08208944391697011,0.07999698946544684,0.0807581341228627,0.08094365240360922,0.08670391406743758
26.0,0.1230101281009193,0.07932863958673135,0.43681487188718243,0.25869973639252364,4.452878500778243,0.7412332299690793,8.666666666666667e-05,0.04662327237322972,0.9960735919152581,12.25026175599487,644.9658103128705,6.061277389526367,0.07604221408425073,0.076184016239794,0.07712217143024486,0.08067004331844842,0.08007962512412563,0.07932455296540142,0.08042891292179838,0.08471585404333756
27.0,0.1184264148495089,0.07512029301134217,0.433061210656676,0.2530183178565877,4.501072457162297,0.7469152266610168,9e-05,0.047139419558062945,0.9960793268839785,12.286137716990197,643.0824871085322,6.062314987182617,0.07290290159544921,0.07213083162650719,0.0725675741448152,0.07518089881533299,0.0765062819180356,0.07570011770327105,0.07568609364590241,0.08032640992613976
28.0,0.11736564569994704,0.07437039869029437,0.4299524642594056,0.2491455837573119,4.5201720824469165,0.750787645989529,9.333333333333333e-05,0.04767452489194052,0.9960852724987993,12.236096691995044,645.7124521718515,6.061277389526367,0.07205249945722034,0.07090692796143405,0.07113539856539551,0.07376975209948727,0.07714307984561784,0.07562544124692709,0.07507441651191217,0.07917722748465328
29.0,0.11420574664990368,0.07168191131508482,0.4252383432091376,0.24457125500581972,4.516677324627943,0.7553622541194052,9.666666666666668e-05,0.04822852968822233,0.996091428107647,12.434478123002918,635.4106639492735,6.062314987182617,0.06971039302323176,0.06857572881388593,0.0683099374718029,0.07037706345443409,0.07443675505779647,0.07238231666508269,0.07290402410281581,0.07643268669492083
30.0,0.11053338587480231,0.06841635356547938,0.4211703060194143,0.24064421967198132,4.513152324312956,0.7592897604513947,0.0001,0.048801373187506436,0.9960977930354168,12.389926668998669,637.695461085287,6.061277389526367,0.06630155392182178,0.06529088589278134,0.06562692611524375,0.06748868375244536,0.07145349271813331,0.06934553196679441,0.06913427439715358,0.0725527521416895
31.0,0.10658646214349317,0.06500875234411511,0.4157770886449569,0.23513962242810307,4.51593669663953,0.7647950629043724,9.999675607461392e-05,0.04939299256429247,0.9961043665840477,12.266527609011973,644.1105626497994,6.062314987182617,0.06372615673863297,0.06080675558147267,0.061106622755527494,0.06407696928279195,0.06863852193202878,0.06638231956296498,0.06596738927894169,0.068956929903764
32.0,0.10404909995179767,0.06281080694628462,0.41238292058560383,0.23095386272487028,4.535726592323777,0.7689808196183202,9.998681115190574e-05,0.050003322933872385,0.9961111480325986,12.253531301001203,644.7937174938648,6.061277389526367,0.061695114836006086,0.05946122067488306,0.05821949057086789,0.060518132766666136,0.06771033454799291,0.0638364761830326,0.06389956262405462,0.06649195588223586
33.0,0.1017042797451577,0.06083676162595583,0.4086751710642834,0.22678190551593536,4.547331696838507,0.7731533048726564,9.997016570662151e-05,0.050632297359445966,0.9961181366373272,12.379655684009776,638.2245356149407,6.062314987182617,0.059606751094839136,0.05715129800861882,0.056097209338515884,0.05756382684939538,0.06703566502358206,0.0631578605254991,0.06198090284578199,0.0645548328526618
34.0,0.10261521016460569,0.06196442967260236,0.40650779803996295,0.22279342158227583,4.592859528122363,0.7771428164508188,9.994682199255739e-05,0.05127984685946252,0.9961253316317717,12.41400831399369,636.4584105436435,6.061277389526367,0.06107631255183699,0.059081561625407716,0.056297231563098765,0.058532438696045234,0.06903721690177918,0.06439652151374892,0.06266803501338707,0.0647575335080172
35.0,0.10260611061332588,0.06217471730454845,0.40431392760144624,0.2217448210621194,4.564227795332327,0.7781906503315983,9.991678317045618e-05,0.051945900415185986,0.9961327322268354,12.209644362999825,647.1113953116632,6.062314987182617,0.06243028264519171,0.05892367709542074,0.05657582026143986,0.05830190847528742,0.06976350127314809,0.06397423471198452,0.06276707823008659,0.06511501685505913
36.0,0.09894399717968788,0.058961056673105056,0.3998293990636834,0.21698282966657825,4.571164388322269,0.782953725881387,9.988005330757945e-05,0.05263038497848388,0.9961403376108721,12.31160577799892,641.7521924003805,6.061277389526367,0.05805646362695617,0.055410490508823955,0.05286252741910973,0.055789493188590465,0.06760363656073397,0.061302746528416725,0.059358246377860774,0.061793436506884784
37.0,0.10094990023305606,0.06104943493833543,0.39900464750425585,0.21461477526802455,4.609746970039216,0.7853216629453195,9.983663737715682e-05,0.05333322547983865,0.9961481469497759,12.259731635000207,644.4676144005876,6.062314987182617,0.06262281610460704,0.05703286190966626,0.05367242430695128,0.055089853839990335,0.07176868566892174,0.06418726969444448,0.060858375871952496,0.06287229514906927
38.0,0.09605808222072063,0.05662491379916072,0.39433168241637007,0.21012164186698065,4.605251148522255,0.7898166785435109,9.978654125771261e-05,0.054054344836581,0.9961561593870731,12.129502347001107,651.3869880204475,6.061277389526367,0.05706834694248947,0.05222484208092901,0.04934094689810137,0.05110206762585071,0.06762561766693054,0.060421469713448264,0.0567656273499562,0.058219592793878304
39.0,0.09402272488260371,0.054963551554581346,0.39059172969213873,0.20802149327476332,4.564256002293133,0.7919190956088443,9.972977173226982e-05,0.054793663961343386,0.9961643740440149,12.396602649998385,637.3520409643064,6.062314987182617,0.05536377948263417,0.0509164537440679,0.04759417395842703,0.04880957497106053,0.06602716492172818,0.05845515863572965,0.05513311809976817,0.05689375101040231
40.0,0.09408527218892655,0.05516512666372404,0.38920144605690915,0.20459531082403598,4.615153468269258,0.7953468979559221,9.96663364874318e-05,0.05555110177073408,0.9961727900196748,12.093555361992912,653.3231761464384,6.061277389526367,0.05541362652411828,0.0514624314921454,0.04800549379669794,0.048773699782672944,0.06674570559758192,0.05849583388197822,0.055219004788586705,0.05662573010977491
41.0,0.09452115129049994,0.0558660342848998,0.38655116019136104,0.20185507462607383,4.617402230013988,0.7980835627202911,9.959624411234136e-05,0.05632657519422973,0.996181406391047,12.348313481998048,639.844462283732,6.062314987182617,0.057434006242162675,0.0513347944833784,0.04760160654783249,0.04895268468295827,0.0688515388319645,0.05950050611817648,0.05557566948633626,0.05694642880494308
42.0,0.09398604282460293,0.05561673266601221,0.3836930839415819,0.19846964927847333,4.630586001438787,0.8014728376464352,9.951950409751795e-05,0.05711999918328603,0.9961902222131476,12.336015733002569,640.4823219268794,6.061277389526367,0.05737365724832485,0.05154401693886858,0.04665948675869652,0.04768026908259382,0.06908588895969318,0.059406890871515315,0.05534531028216122,0.05631397420762239
43.0,0.09461498425427366,0.05642863868235591,0.38186345044125064,0.1968072472931599,4.626405117496963,0.8031327492933367,9.94361268335725e-05,0.057931286720665054,0.9961992365191185,11.953941679996205,660.9535341151595,6.062314987182617,0.05831496438425863,0.052052486537685315,0.047274335499665913,0.04754439032548829,0.07230694614783705,0.06115001127654901,0.056675102652573,0.05682892191643808
44.0,0.09247633272025453,0.05451341768178121,0.379629142528666,0.19289213611708156,4.668425289683214,0.8070522332973019,9.93461236098006e-05,0.05876034882997905,0.9962084483203331,12.313612198995543,641.6476231600429,6.061277389526367,0.05616572352320955,0.05052889351230854,0.04497688640474649,0.04611583373595759,0.07057834204874541,0.05962886753872301,0.053695820901061606,0.05456288298497132
45.0,0.09330355234650657,0.05546591526993376,0.37837636523602236,0.19217885291556772,4.654937815958903,0.807761293123861,9.924950661265395e-05,0.059607094585448384,0.996217856606505,12.308584232989233,641.9097314883617,6.062314987182617,0.0579436880960049,0.051152211686583404,0.04551243837886073,0.046537865951974344,0.07226460701373497,0.06053350408196322,0.05506142517318301,0.055804702573485916
46.0,0.09484211971881706,0.057244385820018416,0.37597732938644085,0.18996346499282882,4.650346643727666,0.8099796293340383,9.914628892409025e-05,0.060471431121873864,0.9962274603457986,12.431319138995605,635.5721312966281,6.061277389526367,0.060153869029722716,0.05360601484021054,0.046536803882717505,0.04723834262821144,0.07510277828425327,0.06236865348483792,0.056646225714277,0.05746597096548608
47.0,0.09471457813408024,0.05728525855519427,0.374293188711704,0.18659447165037044,4.692468048002038,0.8133476103971071,9.903648451980193e-05,0.061353263644821576,0.9962372584849425,12.432875325001078,635.4925786243509,6.062314987182617,0.060661809432682734,0.053086738426844915,0.04606517277346547,0.04617985956083689,0.07634541788258341,0.06295705907237084,0.0560860485579837,0.05637752807434694
48.0,0.09558448331059723,0.05827932361663783,0.3730515849136157,0.18482095501593676,4.705765761901813,0.8151273138310966,9.892010826732384e-05,0.06225249544101896,0.9962472499493447,12.058068129001185,655.2459245935999,6.061277389526367,0.06233420066498033,0.053611108851550245,0.046180371262235835,0.04700842463277531,0.07895213927179122,0.06467687315046483,0.056653138944658184,0.05639247297043781
49.0,0.09198808895419058,0.05503206061020846,0.3695602774159876,0.1828263659912368,4.668347869035851,0.8171223218856529,9.879717592402022e-05,0.06316902788896223,0.9962574336432107,12.268224589002784,644.0214672204846,6.062314987182617,0.058322032897368724,0.05021866822266366,0.043491089693930465,0.043461092372900224,0.07528683898751881,0.06101274691888543,0.053937646373365795,0.053808620900596384
50.0,0.09280245140555116,0.05589522820670021,0.36907222690861097,0.18008475262874923,4.7246869445345006,0.8198645553955805,9.86677041349511e-05,0.0641027604697319,0.9962678084496637,12.219943299991428,646.5660114810469,6.061277389526367,0.059022271388616314,0.051730615202306714,0.04423533698709885,0.04395840899931952,0.07616216891225551,0.06181100974891783,0.05496756355297516,0.05424026461495077
51.0,0.09304246925022192,0.05636094412436939,0.3668152446528655,0.1783148686526139,4.712509443391473,0.8216360302276814,9.853171043061849e-05,0.06505359077801737,0.9962783732308669,12.056444052010193,655.3341902401688,6.062314987182617,0.06057722756323964,0.05174762402207424,0.043661594569683077,0.04380243905926637,0.0781207668957452,0.06294676377659753,0.054808700648845465,0.054200384596866026
52.0,0.09386162841007718,0.057383913302094164,0.36477714159898766,0.17573029044277683,4.726171364740184,0.824226522925473,9.838921322459295e-05,0.06602141453334798,0.9962891268281483,12.215803646991844,646.7851177311311,6.061277389526367,0.06228846015359519,0.05353955006817492,0.04402490918902337,0.04396462325091917,0.07887357970078786,0.0638234433662369,0.055359269111471064,0.054833905538769455
53.0,0.0924404677073875,0.05609142289429416,0.3634904399995124,0.17461684012379833,4.721840137500519,0.8253336995632614,9.824023181102019e-05,0.06700612559152952,0.9963000680621281,12.146887412993237,650.4546993288575,6.062314987182617,0.060330747542734854,0.05145409964625874,0.042763332142332806,0.04200714491420966,0.08056339229647902,0.0637651684399171,0.05505980696620011,0.05378576824047494
54.0,0.09345368602097509,0.05721357417970786,0.36240110624335925,0.17221238670160824,4.754718149120243,0.8277464714356275,9.808478636200873e-05,0.06800761595628568,0.9963111957328477,12.260763195998152,644.4133920292046,6.061277389526367,0.06197621107571694,0.05315220477158656,0.04356941131397068,0.043339779819409875,0.0811653941556027,0.06532317987795647,0.05533537796167003,0.053876241634916625
55.0,0.09417479079126663,0.05799798142702923,0.36176808582968445,0.17248151189291752,4.732164452640546,0.8274740226403654,9.79228979248986e-05,0.06902577579110236,0.9963225086199011,12.259774938996998,644.4653380110418,6.062314987182617,0.063672192432477,0.05396780192204783,0.04422942844368297,0.043614897829421025,0.08290461217835467,0.06562639293077775,0.05636988039246951,0.05517656500301053
56.0,0.09337584853715465,0.057404998222637324,0.35970849582566866,0.1700778449431143,4.740766418265355,0.8298889612369998,9.775458841941145e-05,0.07006049343127341,0.9963340054825697,12.25072996498784,644.9411604517268,6.061277389526367,0.06255997578624772,0.053714850595228784,0.043141480379595816,0.04262380785717515,0.0830973118195245,0.06528483730050462,0.05578932853615511,0.054740723982528224
57.0,0.0932621446542688,0.057495108105543064,0.3576703643575528,0.1667516710840891,4.772967401146512,0.8332046450821452,9.757988063468275e-05,0.07111165539614772,0.9963456850599572,12.42837889600196,635.7224917355588,6.062314987182617,0.06306645494376498,0.053343502374795765,0.04254122361109571,0.041788179873211144,0.08344300424279194,0.06580507702583882,0.055421011898648086,0.05375988450315264
58.0,0.09360576394712936,0.05789191637425359,0.3571384691117821,0.16565829363446827,4.7870044946640355,0.8343099587145614,9.739879822617599e-05,0.07217914640157447,0.9963575460711286,12.198824191989843,647.6853732499942,6.061277389526367,0.06313722169578974,0.053479212786763757,0.042266939060559075,0.041677868269026946,0.08556468327357052,0.06691479801402545,0.055842731849978476,0.05366603180347197
59.0,0.09381384494738132,0.05829771786198301,0.35516126744129467,0.1655309048804614,4.740759188820178,0.8344363877930501,9.721136571247983e-05,0.07326284937254723,0.9963695872152505,12.312447274001897,641.7083317532819,6.062314987182617,0.06418152710665827,0.0536364914758945,0.04274334966653754,0.041563702229394955,0.08523576252097417,0.06756017980028371,0.05625507040004844,0.0543563058738557
60.0,0.0942227851277423,0.058746809670988054,0.3547597434298628,0.16295629083816046,4.795086407054906,0.8370172796091269,9.701760847198826e-05,0.0743626454560436,0.9963818071717339,12.129846598996664,651.3685012845539,6.061277389526367,0.06381579723113623,0.05529615415398739,0.04329279469381465,0.041757392852417544,0.08551263797585262,0.06763250708462454,0.05678386197916205,0.054478946574740075
61.0,0.09584013416320218,0.060462400741538525,0.3537773314630996,0.16230257051818778,4.786869124270228,0.837674066999595,9.681755273946427e-05,0.07547841403406019,0.9963942046003784,12.265520553002716,644.1634471083056,6.062314987182617,0.06761715302230618,0.056352604244254596,0.04379649677872658,0.0427664846366404,0.089030902902481,0.06984632675136838,0.05759120143858003,0.05546541520829737
62.0,0.09593611337417078,0.06081115966574359,0.35124952997411146,0.16012697001979737,4.778064095178838,0.8398617553101387,9.661122560248782e-05,0.07661003273684125,0.9964067781415205,12.253610626008594,644.789543355485,6.061277389526367,0.0680065691229296,0.05726570757181664,0.0437998538594052,0.04241274420381088,0.08858072407769435,0.06989987592298195,0.058189270183070275,0.05535299434089476
63.0,0.09460340464225284,0.059498017465931724,0.3510538582001558,0.15926334548563825,4.794762984361396,0.8407154725995369,9.639865499778804e-05,0.07775737745629946,0.9964195264161811,12.24543898498814,645.2198250863811,6.062314987182617,0.06578195118951893,0.05542166483017706,0.04279991437799682,0.04071174113583782,0.09055308172826738,0.06996408817153307,0.05735671386970737,0.05461779651996152
64.0,0.09534275089128307,0.060295216659023376,0.3504753329303955,0.15822416116785148,4.80627939233658,0.8417643669315146,9.617986970746067e-05,0.07892032235962687,0.9964324480262181,12.11651518898725,652.0851809917468,6.061277389526367,0.06747904193589438,0.056780538883236926,0.04311994133195328,0.0413404125374617,0.09008170146691172,0.07123618741947753,0.0580054507614516,0.05417948560656452
65.0,0.0947232676554203,0.05977704923483499,0.34946217523045425,0.15826626679117567,4.7798978525269655,0.8417225949086202,9.595489935507091e-05,0.0800987399030959,0.9964455415544788,12.19454634700378,647.9125811794786,6.062314987182617,0.06708096696975384,0.056676505525161576,0.0428394385461036,0.04110137782198318,0.0904010119534862,0.0700751999739506,0.057193791025085594,0.054795907750245065
66.0,0.09500032066525636,0.06015823436402366,0.34842085314768656,0.15711935893702605,4.782537501004056,0.8428778878843735,9.572377440164241e-05,0.08129250084604694,0.996458805564956,12.069025670993142,654.6510228236045,6.061277389526367,0.06767921288486434,0.05698759555187909,0.042536491265681556,0.040547007579125,0.09160101401058444,0.07110764719360503,0.057890996411666944,0.05508129000663757
67.0,0.09633851124412454,0.06169705434647289,0.346414568439011,0.1539792837960526,4.81088226853315,0.8460079243538908,9.548652614153283e-05,0.08250147426506282,0.9964722386029451,12.214964464001241,646.829552659368,6.062314987182617,0.06981066024949398,0.058424722124170235,0.04328921239220189,0.04069594893808539,0.09325118456515422,0.07290471004128223,0.058538889232559586,0.05557298641881825
68.0,0.09657736877944859,0.06194854025191377,0.3462882794816046,0.15322337767592323,4.826622643571551,0.8467742947291278,9.524318669819665e-05,0.08372552756832763,0.9964858391952036,12.139016348999576,650.8764608963685,6.061277389526367,0.06908438738866068,0.05839551977923351,0.042935566836424875,0.04077648709430364,0.09538211763327849,0.07394964046677562,0.059040105176471167,0.055272139399405944
69.0,0.09888045549196557,0.06432970107420233,0.3455075397663155,0.15430276491358044,4.780119498580818,0.8456947777244415,9.49937890198355e-05,0.08496452651016828,0.996499605850113,12.2154024449992,646.8063607052545,6.062314987182617,0.0730522799751033,0.060753838040074934,0.04535305991708508,0.04245004988433909,0.0969264748949778,0.07635051732669111,0.061517741434853786,0.057292383855954185
70.0,0.09890470769854681,0.06435819610495037,0.34546511137188274,0.15261102660805828,4.821352214665975,0.8474008894588295,9.47383668749371e-05,0.08621833520577787,0.996513537057842,12.187615121991257,648.281055884632,6.061277389526367,0.0719587830396799,0.061701296867171594,0.0452795152026828,0.04256974585315724,0.09630239480420162,0.07631944287458114,0.0615519533451662,0.057471979687235816
71.0,0.09801908097373822,0.06363566224333034,0.3438341824212658,0.15144916466068217,4.809625567190105,0.8485692585741262,9.447695484770295e-05,0.08748681614611836,0.9965276312905125,12.231001509004273,645.9814426630073,6.062314987182617,0.07314879734827755,0.06005245354822558,0.043680159777402874,0.0410143129750548,0.09719666336557548,0.07649213584169509,0.059739484156600735,0.0563411384056776
72.0,0.09838061733625159,0.06417865258140694,0.3420196400874929,0.1492733999062695,4.8186561517241095,0.850746058464171,9.42095883333656e-05,0.08876983021300178,0.9965418870023667,12.253597889997764,644.7902135298028,6.061277389526367,0.07399902158770068,0.06154988382041939,0.04369372194700868,0.04079993454867242,0.09680874307047237,0.07599989304029608,0.06068715779770942,0.05635192906637275
73.0,0.09708464144906007,0.06286667588258481,0.3421796465686508,0.14953504561427394,4.816115152291173,0.8504795801517345,9.393630353339624e-05,0.09006723669434769,0.9965563026299372,12.335874798998702,640.4896392626586,6.062314987182617,0.07128980719971513,0.06000326447669537,0.04268108932553111,0.03949082870009943,0.0989069051577289,0.07647290894570341,0.06001493583122889,0.055527922569536696
74.0,0.10283761693584574,0.06859351242702078,0.34244103663904035,0.14949477301860306,4.823656714395577,0.850536921426867,9.365713745060281e-05,0.09137889329961535,0.996570876592218,7.1851371840020875,1099.6310575101895,6.061277389526367,0.08004775919622688,0.06620805272751372,0.04738288172252515,0.04361062572174466,0.10366391432912726,0.0823975712707527,0.06572526002100017,0.05927011140009536
75.0,0.0999887677166767,0.06580586138857632,0.34182905075052483,0.14964698732404705,4.804551731708789,0.8503701645442918,9.337212788412004e-05,0.09270465617540957,0.9965856072908379,9.271597114013275,852.1724901158909,6.062314987182617,0.07618980959676802,0.06410866778671212,0.045138967137129817,0.04201477135115481,0.10125627499888776,0.07920340397152713,0.06267023800475352,0.058087206055079735
