epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,6305,18.956649852218106,332.60096320565077,0.0004904904904904905,0.05,12.248558521270752,2.9414026267938818,7.41293416796555,0.5796330904885004,118.04292228390166,8.0
2,6305,18.242033714894205,345.6303227228503,0.000990990990990991,0.05,12.248558521270752,1.7624079032042592,3.128344165059331,0.7736471266996094,49.42127279936558,8.0
3,6305,18.4556825440377,341.6291965878496,0.0009926669149154582,0.05,12.248558521270752,1.736132780603716,3.3893378011770046,0.7814717723300398,47.73315820777161,8.0
4,6305,18.711924904957414,336.95090334237045,0.0009703521798576152,0.05,12.248558521270752,1.499082096676142,2.753608434792079,0.7294839339725183,38.48557692307692,8.0
5,6305,18.507066460093483,340.68068073324207,0.0009337327015150029,0.05,12.248558521270752,1.3833617934908402,2.3848666056860637,0.7137225920959279,33.48809476605869,8.0
6,6305,18.37399403192103,343.1480378760525,0.0008839233672061645,0.05,12.248558521270752,1.3033449082786748,2.2157461044241944,0.685229016844003,30.907043021411578,8.0
7,6305,18.51934348186478,340.45483341103443,0.0008224406320440445,0.05,12.248558521270752,1.2307123783370222,1.9610797292083904,0.6744431759798745,27.814690721649484,8.0
8,6305,18.69587976206094,337.2400807152478,0.0007511563501577567,0.05,12.248558521270752,1.1593657485744862,1.7438637451838161,0.6587448102439045,25.020886201427437,8.0
9,6305,18.63255964103155,338.3861434751827,0.0006722407857204535,0.05,12.248558521270752,1.1081273546112993,1.5229958506541816,0.648444125862182,22.98330689928628,8.0
10,6305,18.669701946899295,337.71294356668335,0.0005880965388239133,0.05,12.248558521270752,1.0770183060587066,1.4497000656649766,0.6461896035238262,21.54706582077716,8.0
11,6305,18.48534092796035,341.0810774100062,0.0005012853978397686,0.05,12.248558521270752,1.0329275492918482,1.2967663954497328,0.6290371691585059,20.19482057890563,8.0
12,6305,18.608027283800766,338.832263293639,0.0004144503452618164,0.05,12.248558521270752,1.010042235106348,1.1998046312797268,0.6245230836682997,19.278068001586043,8.0
13,6305,18.760611545061693,336.07646450414614,0.0003302350915770944,0.05,12.248558521270752,0.9838127423429376,1.0953286272774228,0.6185322884620891,18.264145519429025,8.0
14,6305,18.83776388503611,334.7000227032474,0.0002512035869730567,0.05,12.248558521270752,0.9645931084982277,1.0338741169762367,0.6113933755234061,17.656909199048375,8.0
15,6305,18.83899395610206,334.6781688391473,0.00017976196136297213,0.05,12.248558521270752,0.9389629030397825,0.955325267477512,0.6006118764487833,16.91562252180809,8.0
16,6305,18.701130941975862,337.1453854615836,0.00011808526928103132,0.05,12.248558521270752,0.9293874602011515,0.9024763324636963,0.5964877588232768,16.639879064234734,8.0
17,6305,18.726577979978174,336.68724775776406,6.80512699134392e-05,0.05,12.248558521270752,0.9144845634864305,0.865862769214621,0.5910026109190237,16.17069785884219,8.0
18,6305,18.87637305818498,334.015437211657,3.1183258345643024e-05,0.05,12.248558521270752,0.911240656937426,0.8509726024449202,0.5905662634748963,16.032722045995243,8.0
19,6305,18.62143235304393,338.58834704352705,8.603688539774059e-06,0.05,12.248558521270752,0.9027207608453628,0.8142091377021584,0.5870066233800575,15.788367367168913,8.0
20,6305,18.898109960136935,333.63124742630686,1e-06,0.05,12.248558521270752,0.897983025039216,0.8851666917884095,0.5854256394077727,15.619161379857257,8.0
