epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,6305,19.41505155293271,324.74804317723317,0.00024524524524524523,0.05,12.248737812042236,3.140002238268327,8.391263031033086,0.5275970333441206,130.67739888977002,8.0
2,6305,18.51067314390093,340.61430132687696,0.0004954954954954955,0.05,12.248737812042236,1.7567367329000008,3.166208135902078,0.7375135591822328,50.976952815226014,8.0
3,6305,18.69657455990091,337.2275482762772,0.0004963334574577291,0.05,12.248737812042236,1.5212123087811904,2.591305167064319,0.7353469812803851,39.283059080095164,8.0
4,6305,19.33242720994167,326.1359751432383,0.0004851760899288076,0.05,12.248737812042236,1.3024412719150273,2.158822928753096,0.6840925756472619,30.92718080888184,8.0
5,6305,19.114570177160203,329.8530880664938,0.00046686635075750147,0.05,12.248737812042236,1.2058620613402171,1.9991092863109357,0.6591857801440403,27.33368358445678,8.0
6,6305,18.901344409910962,333.5741555343523,0.00044196168360308223,0.05,12.248737812042236,1.1321737784322152,1.87609388241212,0.6358748067947345,24.81533505154639,8.0
7,6305,19.071260077878833,330.6021717628038,0.00041122031602202225,0.05,12.248737812042236,1.0939878098743478,1.846043479177897,0.631155577271255,23.140885210150675,8.0
8,6305,18.744294435949996,336.3690226668407,0.00037557817507887837,0.05,12.248737812042236,1.0495461009685054,1.6815705204085638,0.617090455763497,21.620083267248216,8.0
9,6305,19.02782873203978,331.3567768971665,0.00033612039286022675,0.05,12.248737812042236,1.018316575433412,1.5874573264492589,0.6107501920776458,20.38154242664552,8.0
10,6305,18.71333782817237,336.92546235701525,0.00029404826941195665,0.05,12.248737812042236,0.9864200439555223,1.4927796498827288,0.5992470902644104,19.358207771609834,8.0
11,6305,18.838177328929305,334.6926769989352,0.0002506426989198843,0.05,12.248737812042236,0.9632319191918309,1.4119584295033085,0.5932905272204757,18.49933088818398,8.0
12,6305,18.959325402975082,332.5540263690302,0.0002072251726309082,0.05,12.248737812042236,0.9253004682243674,1.3035173271025673,0.5747279284493872,17.530803925455988,8.0
13,6305,19.23300100513734,327.82195551884325,0.0001651175457885472,0.05,12.248737812042236,0.9080451699876294,1.2657007910352582,0.5667677085235135,17.05371728786677,8.0
14,6305,18.96407932904549,332.47066153869264,0.00012560179348652836,0.05,12.248737812042236,0.8884140771310732,1.2118700020375657,0.5556397567752048,16.63009516256939,8.0
15,6305,19.276346669066697,327.08480026030105,8.988098068148606e-05,0.05,12.248737812042236,0.8653973502454826,1.146946640670725,0.5460225361098759,15.965389571768437,8.0
16,6305,19.267729392973706,327.231085272519,5.904263464051566e-05,0.05,12.248737812042236,0.8534969062014859,1.0988234433931174,0.541626366946926,15.59947462331483,8.0
17,6305,19.01697075390257,331.54596920785184,3.40256349567196e-05,0.05,12.248737812042236,0.8433672492887934,1.0707043359999993,0.5328051953633374,15.530957573354481,8.0
18,6305,18.871870212024078,334.0951336122911,1.5591629172821512e-05,0.05,12.248737812042236,0.8349730419034905,1.0271556092197227,0.5303292200359251,15.234828509119746,8.0
19,6305,18.539761082967743,340.0798948694289,4.3018442698870294e-06,0.05,12.248737812042236,0.826479185913216,1.0141536452673807,0.5233242164898448,15.153172085646313,8.0
20,6305,19.162796422140673,329.0229599639857,5e-07,0.05,12.248737812042236,0.8262953071911877,0.9971361393213839,0.5223536661179835,15.197829103885805,8.0
