epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,4.6890763664803305,0.10185185185185185,0.09480694038771528,4.224796295166016,0.06477732793522267,0.046143731418183155
2,3.8224872696934153,0.13255360623781676,0.11179962588625211,3.4693424701690674,0.14979757085020243,0.10294599263190095
3,3.339519240470425,0.14961013645224172,0.13900008785147816,3.2008981704711914,0.14979757085020243,0.11938702203641458
4,3.264316662942689,0.17251461988304093,0.14966633298195645,3.376220464706421,0.1659919028340081,0.12448629790756781
5,3.493921972390039,0.17592592592592593,0.15919807800605795,3.3601291179656982,0.10526315789473684,0.08561331612036177
6,3.372992921758581,0.1617933723196881,0.14916167743612968,3.1945009231567383,0.13765182186234817,0.11905669209230645
7,3.949613612065306,0.1627680311890838,0.14489919349249475,3.6610748767852783,0.15789473684210525,0.1082688928993002
8,4.0777365719830545,0.1705653021442495,0.1531945929074472,3.4839015007019043,0.15384615384615385,0.11163277948126067
9,3.6002241380033437,0.19346978557504874,0.1668872987464709,3.39829421043396,0.15789473684210525,0.13829680539799488
10,3.186870263566283,0.19980506822612085,0.1944510668771367,3.1237308979034424,0.145748987854251,0.1237160605291246
11,2.8497449273486817,0.20126705653021443,0.1878456179811127,3.222418785095215,0.15384615384615385,0.11683497960587745
12,3.0945760427627413,0.2134502923976608,0.2018784096073837,3.334400177001953,0.1659919028340081,0.13833076989929827
13,2.9783757527669272,0.20857699805068225,0.2015870106575276,3.4606196880340576,0.16194331983805668,0.12299571559917348
14,3.5328410371237564,0.195906432748538,0.19621552782288804,3.8589069843292236,0.13360323886639677,0.09871940092191808
15,3.2708119323611493,0.22319688109161792,0.20888383264717203,3.3008980751037598,0.14979757085020243,0.13461650665778566
16,3.692027800729168,0.19980506822612085,0.20527132562831338,3.896395444869995,0.1417004048582996,0.08953314677412648
17,3.2529031398468313,0.19639376218323587,0.18604093501618602,3.583716630935669,0.1659919028340081,0.1416547349540967
18,4.116133769817984,0.17641325536062377,0.16799183259962125,4.583755016326904,0.13765182186234817,0.10205072868757901
19,3.710864621063887,0.2046783625730994,0.20181082217457486,3.7918436527252197,0.14979757085020243,0.13817235479838672
20,3.3236278362906235,0.2158869395711501,0.21363365811131593,3.4622247219085693,0.18218623481781376,0.16176207690669156
21,3.2560281265548796,0.20272904483430798,0.19280872705344607,3.188551187515259,0.21052631578947367,0.19160770258293475
22,2.9775933726721573,0.23148148148148148,0.22920458430077897,3.2855606079101562,0.1417004048582996,0.11568701065197723
23,2.9135992977819014,0.23050682261208577,0.2232985710081651,3.4888901710510254,0.1659919028340081,0.13321823861990065
24,2.7295556217141552,0.253411306042885,0.24774635780179755,3.738783836364746,0.1700404858299595,0.1558800713618741
25,3.7095922315329837,0.21929824561403508,0.2130262465486906,3.7747714519500732,0.15384615384615385,0.12678150778837277
26,3.1042562999688164,0.2490253411306043,0.23749216659216146,3.1406772136688232,0.1862348178137652,0.15943901785979853
27,3.3413977241887918,0.20760233918128654,0.20757195871105152,3.517975091934204,0.12955465587044535,0.11851373818412085
28,2.9621430856210216,0.2387914230019493,0.23020681625450234,3.3246941566467285,0.1700404858299595,0.14386034560263236
29,2.8270206070318094,0.26169590643274854,0.2599077256673878,3.1523847579956055,0.1902834008097166,0.1746177312066018
