epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,6305,19.482919755857438,323.61679250382554,0.0004904904904904905,0.05,12.248737812042236,2.9582703965131865,7.458474280983564,0.580297504617145,118.97499008723236,8.0
2,6305,18.51208975701593,340.58823626924436,0.000990990990990991,0.05,12.248737812042236,1.7864515634872533,3.145302540229295,0.776857245923223,50.46155828707375,8.0
3,6305,18.83113835612312,334.81778322497803,0.0009926669149154582,0.05,12.248737812042236,1.7070522402696058,3.2570867938337393,0.783720685393918,46.174702616970656,8.0
4,6305,19.34086584323086,325.99367841676525,0.0009703521798576152,0.05,12.248737812042236,1.564093574250529,2.897116922935165,0.7524985765389844,40.57890563045202,8.0
5,6305,18.65446882508695,337.98871783049077,0.0009337327015150029,0.05,12.248737812042236,1.424766383456579,2.529471136623673,0.7222730089897773,35.132261102299765,8.0
6,6305,18.825015525100753,334.9266826151133,0.0008839233672061645,0.05,12.248737812042236,1.3427127894288864,2.2803512432762405,0.7074983019189737,31.750451030927834,8.0
7,6305,18.97397198691033,332.2973178388617,0.0008224406320440445,0.05,12.248737812042236,1.2429905658199332,1.925844920825429,0.6859320532888009,27.85922878667724,8.0
8,6305,18.965573445893824,332.4444693426908,0.0007511563501577567,0.05,12.248737812042236,1.1817348271679253,1.6860575926388945,0.6736083651799044,25.403989888977,8.0
9,6305,19.121947061968967,329.72583699595185,0.0006722407857204535,0.05,12.248737812042236,1.1373264939892773,1.5176534892262967,0.6626653806828583,23.736503766851705,8.0
10,6305,18.852018509991467,334.4469451193454,0.0005880965388239133,0.05,12.248737812042236,1.1083047822956809,1.4448781365539043,0.6549503994971206,22.669453806502776,8.0
11,6305,18.84766810014844,334.5241420051504,0.0005012853978397686,0.05,12.248737812042236,1.08039119885518,1.304948693622586,0.6545648718995768,21.28339611419508,8.0
12,6305,18.91532900906168,333.3275354068382,0.0004144503452618164,0.05,12.248737812042236,1.0568024813230787,1.2392046401181172,0.6510663951606055,20.28282117367169,8.0
13,6305,19.180225698975846,328.7239732709018,0.0003302350915770944,0.05,12.248737812042236,1.014991124597076,1.1027312933406028,0.637444472634348,18.87596649484536,8.0
14,6305,18.886634554015473,333.8339597755122,0.0002512035869730567,0.05,12.248737812042236,1.0003732777700645,1.0517212436276708,0.6306288318724788,18.497368160190327,8.0
15,6305,19.209524935809895,328.2225885891839,0.00017976196136297213,0.05,12.248737812042236,0.9771128063822058,0.9883111376406937,0.6211400541022691,17.796317406819984,8.0
16,6305,19.218336103018373,328.0721060451095,0.00011808526928103132,0.05,12.248737812042236,0.9644040953158198,0.9332299467025533,0.6172671039647095,17.35820281522601,8.0
17,6305,19.05367916706018,330.90721979301634,6.80512699134392e-05,0.05,12.248737812042236,0.9546887745467753,0.89225060572991,0.6139752566294477,17.040994250594768,8.0
18,6305,19.397982829017565,325.0337963269207,3.1183258345643024e-05,0.05,12.248737812042236,0.9428260085508996,0.853951814475275,0.6083735650536751,16.71703013481364,8.0
19,6305,18.97697671712376,332.24470335734355,8.603688539774059e-06,0.05,12.248737812042236,0.9354590592830546,0.8318962080529717,0.602799897407559,16.636191514670895,8.0
20,6305,19.331607992993668,326.1497958310097,1e-06,0.05,12.248737812042236,0.930341035586137,0.8121032534091838,0.6019628727937104,16.41472045995242,8.0
