epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,3.1318670741298744,0.17495126705653022,0.1693288790900373,3.226914882659912,0.20647773279352227,0.1836384069779026
2,3.3385646319993523,0.2149122807017544,0.19598818769008372,3.703404188156128,0.13765182186234817,0.12063541893263256
3,3.1957510238037705,0.24317738791423002,0.22975367384025633,3.317727565765381,0.22672064777327935,0.21309200906900808
4,3.139822277641668,0.23391812865497075,0.2205586421345329,3.2218449115753174,0.1862348178137652,0.1780691309658613
5,3.0890564277158146,0.23586744639376217,0.22848282383682006,2.9598817825317383,0.20242914979757085,0.18386441325967767
6,2.8052219061823616,0.24951267056530213,0.2428004881710824,3.128021001815796,0.1659919028340081,0.1672801367105479
7,3.0091085159755355,0.24269005847953215,0.23598365664906726,3.536083459854126,0.21052631578947367,0.19006332107244886
8,3.2597406347360294,0.2621832358674464,0.25203907730526004,3.470693588256836,0.22672064777327935,0.21478747452767188
9,3.0684126645733274,0.2631578947368421,0.25465208080720936,3.2244603633880615,0.20647773279352227,0.18933179466313585
10,2.781119172568442,0.28703703703703703,0.2876171839656789,3.1584982872009277,0.17813765182186234,0.17072940631993594
11,2.552420489272179,0.3148148148148148,0.31537177519276766,2.7008888721466064,0.2388663967611336,0.2221375285923011
12,2.3483550720512287,0.3416179337231969,0.3359494187533305,2.885011911392212,0.19433198380566802,0.19586708381382958
13,2.543300797832407,0.297270955165692,0.3055697630346588,3.0651462078094482,0.1902834008097166,0.1836774964242661
14,2.6171055532570704,0.3162768031189084,0.3211865117404652,3.248070001602173,0.2145748987854251,0.20430646619600976
15,2.8172321486891363,0.3230994152046784,0.3143284772375851,3.213959217071533,0.20647773279352227,0.19804402098624183
16,3.1319559740508973,0.27144249512670565,0.2735714313217965,3.576716899871826,0.20242914979757085,0.18592347794119543
17,2.7926712129083526,0.31189083820662766,0.3069236416346129,3.239661693572998,0.1862348178137652,0.18105544097670712
18,2.764714988351565,0.31871345029239767,0.3172804832713207,3.5120606422424316,0.19838056680161945,0.20614052964404106
19,2.7076111922719557,0.3250487329434698,0.32154154301314025,3.085350751876831,0.27530364372469635,0.2685041201494595
20,2.5938161441921954,0.3308966861598441,0.3328098890563543,3.0211527347564697,0.23076923076923078,0.20886219889682492
21,2.8772207765783717,0.310916179337232,0.3148487523484176,3.459568738937378,0.2388663967611336,0.23119169160359093
22,2.7944901584417035,0.3206627680311891,0.32464619045282944,3.719339609146118,0.18218623481781376,0.18156321511569098
23,2.7696352237381667,0.3313840155945419,0.3375552265113482,3.4607739448547363,0.20647773279352227,0.20649197813190567
24,2.495325333890859,0.3508771929824561,0.3566671197456187,3.218383312225342,0.22267206477732793,0.21359732872736706
25,3.1459887404190865,0.29678362573099415,0.2970417596689919,3.624347686767578,0.19838056680161945,0.19568230376827775
26,2.7319660437734505,0.32992202729044834,0.32889171616347734,3.1546671390533447,0.2388663967611336,0.2278533659226795
27,2.7739560501849674,0.32407407407407407,0.31816921249629726,3.562563180923462,0.21052631578947367,0.19522368837734835
