lr,weight_decay,epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
0.003,0.0,17,2.1572698970519544,0.33430799220272905,0.3222139489280932,2.555800676345825,0.21052631578947367,0.196144500997637
0.003,0.0,18,2.1720566140745583,0.33430799220272905,0.32262175313745706,2.727814197540283,0.18218623481781376,0.17803627168741162
0.003,0.0,19,2.178183538871899,0.32943469785575047,0.3217768731598988,2.601154327392578,0.23076923076923078,0.2261804642086751
0.003,0.0,20,2.125571433098925,0.3391812865497076,0.336563405024963,2.5385866165161133,0.22672064777327935,0.21333041426080085
0.003,0.0001,1,2.6976855372824864,0.15789473684210525,0.14714266419923713,2.5357537269592285,0.2145748987854251,0.18354086855307364
0.003,0.0001,2,2.441908071845131,0.25584795321637427,0.23335875703238512,2.7135138511657715,0.18218623481781376,0.1651292389991584
0.003,0.0001,3,2.4049456179955317,0.26072124756335285,0.24524667999344296,2.5903067588806152,0.20647773279352227,0.1858178521416376
0.003,0.0001,4,2.359748850091856,0.2743664717348928,0.25238148813452027,2.5333542823791504,0.21052631578947367,0.19097458304672565
0.003,0.0001,5,2.36919503462942,0.25828460038986356,0.24636602115457268,2.5194411277770996,0.23076923076923078,0.22985438978166017
0.003,0.0001,6,2.309582314993206,0.2831384015594542,0.2678444635926551,2.4940602779388428,0.25101214574898784,0.22982671301333948
0.003,0.0001,7,2.3220802503719664,0.290448343079922,0.275912166352373,2.6020078659057617,0.20647773279352227,0.19203919915349366
0.003,0.0001,8,2.375823251452827,0.28606237816764135,0.27039285272543934,2.6743011474609375,0.21052631578947367,0.18266729754459574
0.003,0.0001,9,2.299426871201216,0.2919103313840156,0.28074006365045334,2.585628032684326,0.23481781376518218,0.2164513974398091
0.003,0.0001,10,2.2164426028844675,0.30360623781676416,0.2921662164718469,2.5491979122161865,0.2145748987854251,0.20141442073273938
0.003,0.0001,11,2.1753360569825646,0.3216374269005848,0.3162466072079663,2.427114248275757,0.24696356275303644,0.22910957443294405
0.003,0.0001,12,2.136755740665785,0.33528265107212474,0.3287358573758818,2.4242100715637207,0.25101214574898784,0.23603184883787376
0.003,0.0001,13,2.135086310537238,0.32115009746588696,0.3065098838773487,2.517169952392578,0.2145748987854251,0.2029673069900808
0.003,0.0001,14,2.2132951332579345,0.3216374269005848,0.3204681528581434,2.582364797592163,0.21052631578947367,0.21120728485411794
0.003,0.0001,15,2.246360715602109,0.3206627680311891,0.3164900171838953,2.564054489135742,0.21862348178137653,0.20229490395603975
0.003,0.0001,16,2.2110562719564455,0.31237816764132553,0.3020321684932815,2.5612258911132812,0.22672064777327935,0.22101273123665321
0.003,0.0001,17,2.1572742341322275,0.33430799220272905,0.3222139489280932,2.555798053741455,0.21052631578947367,0.196144500997637
0.003,0.0001,18,2.172063346494708,0.33430799220272905,0.32262175313745706,2.727816343307495,0.18218623481781376,0.17803627168741162
0.003,0.0001,19,2.1781927544703494,0.32943469785575047,0.3217768731598988,2.6011500358581543,0.23076923076923078,0.2261804642086751
0.003,0.0001,20,2.125577320132339,0.3391812865497076,0.336563405024963,2.538583993911743,0.22672064777327935,0.21333041426080085
0.01,0.0,1,3.1318670741298744,0.17495126705653022,0.1693288790900373,3.226914882659912,0.20647773279352227,0.1836384069779026
0.01,0.0,2,3.3385646319993523,0.2149122807017544,0.19598818769008372,3.703404188156128,0.13765182186234817,0.12063541893263256
0.01,0.0,3,3.1957510238037705,0.24317738791423002,0.22975367384025633,3.317727565765381,0.22672064777327935,0.21309200906900808
0.01,0.0,4,3.139822277641668,0.23391812865497075,0.2205586421345329,3.2218449115753174,0.1862348178137652,0.1780691309658613
0.01,0.0,5,3.0890564277158146,0.23586744639376217,0.22848282383682006,2.9598817825317383,0.20242914979757085,0.18386441325967767
0.01,0.0,6,2.8052219061823616,0.24951267056530213,0.2428004881710824,3.128021001815796,0.1659919028340081,0.1672801367105479
0.01,0.0,7,3.0091085159755355,0.24269005847953215,0.23598365664906726,3.536083459854126,0.21052631578947367,0.19006332107244886
0.01,0.0,8,3.2597406347360294,0.2621832358674464,0.25203907730526004,3.470693588256836,0.22672064777327935,0.21478747452767188
0.01,0.0,9,3.0684126645733274,0.2631578947368421,0.25465208080720936,3.2244603633880615,0.20647773279352227,0.18933179466313585
0.01,0.0,10,2.781119172568442,0.28703703703703703,0.2876171839656789,3.1584982872009277,0.17813765182186234,0.17072940631993594
0.01,0.0,11,2.552420489272179,0.3148148148148148,0.31537177519276766,2.7008888721466064,0.2388663967611336,0.2221375285923011
0.01,0.0,12,2.3483550720512287,0.3416179337231969,0.3359494187533305,2.885011911392212,0.19433198380566802,0.19586708381382958
0.01,0.0,13,2.543300797832407,0.297270955165692,0.3055697630346588,3.0651462078094482,0.1902834008097166,0.1836774964242661
0.01,0.0,14,2.6171055532570704,0.3162768031189084,0.3211865117404652,3.248070001602173,0.2145748987854251,0.20430646619600976
0.01,0.0,15,2.8172321486891363,0.3230994152046784,0.3143284772375851,3.213959217071533,0.20647773279352227,0.19804402098624183
0.01,0.0,16,3.1319559740508973,0.27144249512670565,0.2735714313217965,3.576716899871826,0.20242914979757085,0.18592347794119543
0.01,0.0,17,2.7926712129083526,0.31189083820662766,0.3069236416346129,3.239661693572998,0.1862348178137652,0.18105544097670712
0.01,0.0,18,2.764714988351565,0.31871345029239767,0.3172804832713207,3.5120606422424316,0.19838056680161945,0.20614052964404106
0.01,0.0,19,2.7076111922719557,0.3250487329434698,0.32154154301314025,3.085350751876831,0.27530364372469635,0.2685041201494595
0.01,0.0,20,2.5938161441921954,0.3308966861598441,0.3328098890563543,3.0211527347564697,0.23076923076923078,0.20886219889682492
0.01,0.0,21,2.8772207765783717,0.310916179337232,0.3148487523484176,3.459568738937378,0.2388663967611336,0.23119169160359093
0.01,0.0,22,2.7944901584417035,0.3206627680311891,0.32464619045282944,3.719339609146118,0.18218623481781376,0.18156321511569098
0.01,0.0,23,2.7696352237381667,0.3313840155945419,0.3375552265113482,3.4607739448547363,0.20647773279352227,0.20649197813190567
0.01,0.0,24,2.495325333890859,0.3508771929824561,0.3566671197456187,3.218383312225342,0.22267206477732793,0.21359732872736706
0.01,0.0,25,3.1459887404190865,0.29678362573099415,0.2970417596689919,3.624347686767578,0.19838056680161945,0.19568230376827775
0.01,0.0,26,2.7319660437734505,0.32992202729044834,0.32889171616347734,3.1546671390533447,0.2388663967611336,0.2278533659226795
0.01,0.0,27,2.7739560501849674,0.32407407407407407,0.31816921249629726,3.562563180923462,0.21052631578947367,0.19522368837734835
0.01,0.0001,1,3.1318644993951215,0.17495126705653022,0.1693288790900373,3.2269093990325928,0.20647773279352227,0.1836384069779026
0.01,0.0001,2,3.338557571463185,0.2149122807017544,0.19598818769008372,3.7033865451812744,0.13765182186234817,0.12063541893263256
0.01,0.0001,3,3.1957365411531624,0.24317738791423002,0.22975367384025633,3.317702054977417,0.22672064777327935,0.21309200906900808
0.01,0.0001,4,3.139806113977414,0.23391812865497075,0.2205586421345329,3.2218215465545654,0.1862348178137652,0.1780691309658613
0.01,0.0001,5,3.089034733948884,0.23586744639376217,0.22848282383682006,2.959859609603882,0.20242914979757085,0.18386441325967767
0.01,0.0001,6,2.8052164602000813,0.24951267056530213,0.2428004881710824,3.128013849258423,0.1659919028340081,0.1672801367105479
0.01,0.0001,7,3.0091065226474933,0.24269005847953215,0.23598365664906726,3.536062717437744,0.21052631578947367,0.19006332107244886
0.01,0.0001,8,3.2597426594349375,0.2621832358674464,0.25203907730526004,3.470665693283081,0.22672064777327935,0.21478747452767188
0.01,0.0001,9,3.0684209757613394,0.2631578947368421,0.25465208080720936,3.224445343017578,0.20647773279352227,0.18933179466313585
0.01,0.0001,10,2.7811205052492913,0.28703703703703703,0.2876171839656789,3.158477544784546,0.17813765182186234,0.17072940631993594
0.01,0.0001,11,2.552414946156403,0.3148148148148148,0.31537177519276766,2.700862407684326,0.2388663967611336,0.2221375285923011
0.01,0.0001,12,2.348357905188964,0.34210526315789475,0.33652169841317126,2.8849825859069824,0.19433198380566802,0.19586708381382958
0.01,0.0001,13,2.5432996340894793,0.297270955165692,0.3055697630346588,3.065103054046631,0.1902834008097166,0.1836774964242661
0.01,0.0001,14,2.617109801104659,0.3162768031189084,0.3211865117404652,3.2480456829071045,0.2145748987854251,0.20430646619600976
0.01,0.0001,15,2.81726634060895,0.3230994152046784,0.3143284772375851,3.2139580249786377,0.20647773279352227,0.19804402098624183
0.01,0.0001,16,3.1319745028460466,0.27144249512670565,0.2735714313217965,3.5766868591308594,0.20242914979757085,0.18592347794119543
0.01,0.0001,17,2.79268355908682,0.31189083820662766,0.3069236416346129,3.239649772644043,0.1862348178137652,0.18105544097670712
0.01,0.0001,18,2.7648715935720105,0.31871345029239767,0.3172804832713207,3.5121543407440186,0.19838056680161945,0.20614052964404106
0.01,0.0001,19,2.7076638748771265,0.3250487329434698,0.32154154301314025,3.085355281829834,0.27530364372469635,0.2685041201494595
0.01,0.0001,20,2.5938379295155785,0.3308966861598441,0.3328098890563543,3.021146774291992,0.23076923076923078,0.20886219889682492
0.01,0.0001,21,2.877239170594987,0.310916179337232,0.3148487523484176,3.4595155715942383,0.2388663967611336,0.23119169160359093
0.01,0.0001,22,2.7945654434070253,0.3206627680311891,0.32464619045282944,3.719317674636841,0.18218623481781376,0.18156321511569098
0.01,0.0001,23,2.7696898006788704,0.3313840155945419,0.3375552265113482,3.46075701713562,0.20647773279352227,0.20649197813190567
0.01,0.0001,24,2.495469888980858,0.3508771929824561,0.3566671197456187,3.218517303466797,0.22267206477732793,0.21359732872736706
0.01,0.0001,25,3.1461724045216224,0.29678362573099415,0.2970417596689919,3.624410629272461,0.19838056680161945,0.19568230376827775
0.01,0.0001,26,2.7321457444575796,0.32992202729044834,0.32893271003821145,3.1546947956085205,0.2388663967611336,0.2278533659226795
0.01,0.0001,27,2.774093787804914,0.32407407407407407,0.31816921249629726,3.5626745223999023,0.21052631578947367,0.19522368837734835
