epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,dino_global_loss,dino_local_loss,ibot_loss,koleo_loss,teacher_temperature,masked_patch_fraction,logical_views,ema_momentum
24,7901,34.34274772705976,230.06312898413037,7.995053497499866e-05,0.045648076795057335,17.43855571746826,15.925671267126228,1.4674836845431747,10.867953718229119,10.891411892237082,5.077719045853165,-0.2042663151924255,0.04783033975224575,0.14763855042638332,10.0,0.9921255128176679
25,7901,33.96631237992551,232.61282860572123,8.328404752943706e-05,0.04612613994488268,17.43855571746826,15.905872911912642,1.4292752622818738,10.85449577141315,10.878166113876267,5.072212144945592,-0.20937673943116084,0.048163691007689594,0.14763855042638332,10.0,0.9921361364432196
26,7901,34.91186311899219,226.31275715852087,8.661756008387547e-05,0.04662327237322972,17.43855571746826,15.90650022091737,1.3578889312328923,10.84012942573056,10.866765469241,5.084700317235555,-0.210030484763056,0.048497042263133436,0.14763855042638332,10.0,0.9921471838305163
27,7901,33.46616875100881,236.08916989524926,8.99510726383139e-05,0.047139419558062945,17.43855571746826,15.888704989140825,1.2822905083635672,10.820513317425362,10.848844822713536,5.086327571685428,-0.21659787788887203,0.048830393518577285,0.14763855042638332,10.0,0.992158653767957
28,7901,33.964722789940424,232.62371516661094,9.328458519275231e-05,0.04767452489194052,17.43855571746826,15.8840710893792,1.28977106326955,10.802846575911898,10.837231779804624,5.092946785278764,-0.21143503727195928,0.049163744774021106,0.14763855042638332,10.0,0.9921705449975987
29,7901,34.687799917999655,227.7746071724813,9.661809774719071e-05,0.04822852968822233,17.43855571746826,15.879658476459333,1.3232988711927922,10.792178651408717,10.826668340636875,5.101012750270019,-0.22095316335787096,0.04949709602946497,0.14763855042638332,10.0,0.9921828562152938
30,7901,36.49144000001252,216.5165310000726,9.995161030162912e-05,0.048801373187506436,17.43855571746826,15.883011326067448,1.489484078702165,10.779857265905495,10.816911896547627,5.112266711201371,-0.21025141598363267,0.0498304472849088,0.14763855042638332,10.0,0.9921955860708335
31,7901,33.80011757090688,233.75658334397951,9.999674546907705e-05,0.04939299256429247,17.43855571746826,15.878118450559253,1.4116430152535302,10.770349778490509,10.807361472906788,5.118171855205675,-0.216513761160208,0.05016379854035265,0.14763855042638332,10.0,0.9922087331680954
32,7901,34.193131209001876,231.0698002971994,9.998678985669115e-05,0.050003322933872385,17.43855571746826,15.864022888272432,1.315296767120376,10.760562229723798,10.802500148435708,5.110147045045212,-0.21982372934916944,0.05049714979579648,0.14763855042638332,10.0,0.9922222960651972
33,7901,33.45740683097392,236.1509975927207,9.997013380466977e-05,0.050632297359445966,17.43855571746826,15.86145313141271,1.4549190120114026,10.75451927851339,10.794454234564641,5.114988769402822,-0.2177639964101828,0.050830501051240325,0.14763855042638332,10.0,0.9922362732746544
34,7901,34.59018341393676,228.41740691136673,9.994677956821823e-05,0.05127984685946252,17.43855571746826,15.84475001714272,1.3671541691671336,10.736990293148665,10.782158750836539,5.111484383649576,-0.21937222484772212,0.05116385230668416,0.14763855042638332,10.0,0.9922506632635436
35,7901,34.128231607959606,231.50921180918374,9.991673030946629e-05,0.051945900415185986,17.43855571746826,15.834421824479522,1.391777610208487,10.726666307467447,10.774647144679253,5.109837957702548,-0.22366103312853333,0.051497203562127995,0.14763855042638332,10.0,0.9922654644536708
36,7901,34.0663524690317,231.92973204813958,9.987999009704002e-05,0.05263038497848388,17.43855571746826,15.828063359759666,1.511122806828741,10.715165219115631,10.766915465469467,5.111270057266384,-0.22186127488348487,0.05183055481757185,0.14763855042638332,10.0,0.9922806752217441
37,7901,34.53091698803473,228.80944640820763,9.9836563905511e-05,0.05333322547983865,17.43855571746826,15.82211222200209,1.420549167302451,10.70963088567763,10.760612840607806,5.111862298854166,-0.2234918534597284,0.052163906073015694,0.14763855042638332,10.0,0.992296293899552
38,7901,38.565426191082224,204.87262245858463,9.978645761472257e-05,0.054054344836581,17.43855571746826,15.813133329066305,1.352165370783524,10.69650239380775,10.754065358507498,5.110664148479153,-0.22600236495466658,0.05249725732845953,0.14763855042638332,10.0,0.9923123187741463
39,7901,34.01155631104484,232.30339499149133,9.972967800899393e-05,0.054793663961343386,17.43855571746826,15.807649255145911,1.4229655632292555,10.68969541452396,10.74420510755432,5.114381031844604,-0.22440256528417726,0.05283060858390338,0.14763855042638332,10.0,0.9923287480880298
40,7901,33.90768941200804,233.01499267602549,9.966623277620141e-05,0.05555110177073408,17.43855571746826,15.794425901710618,1.3993758497291269,10.677404149244623,10.734280876171255,5.1112143834955015,-0.22374977651781228,0.053163959839347213,0.14763855042638332,10.0,0.9923455800393497
41,7901,33.82069857197348,233.61433481883773,9.959613050673758e-05,0.05632657519422973,17.43855571746826,15.769681587383394,1.458621809292769,10.664742902507813,10.726426860136769,5.0949329290038765,-0.22412244274923732,0.053497311094791056,0.14763855042638332,10.0,0.992362812782094
42,7901,33.51660313399043,235.73391278387945,9.951938069234816e-05,0.05711999918328603,17.43855571746826,15.764780690316655,1.4676396382819126,10.672625177284688,10.72897299035201,5.086783731757742,-0.22357656610659324,0.05383066235023489,0.14763855042638332,10.0,0.9923804444262952
43,7901,33.878534627961926,233.2155179308979,9.943599372484681e-05,0.057931286720665054,17.43855571746826,15.738331234918306,1.348306266556298,10.648037318171859,10.713755377303677,5.07744957389537,-0.22785931231175596,0.054164013605678754,0.14763855042638332,10.0,0.992398473038237
44,7901,33.6704395749839,234.65687112294785,9.934598089470805e-05,0.05876034882997905,17.43855571746826,15.720958714182807,1.3671426421372954,10.639401207844104,10.70867552320922,5.066234330680759,-0.23127059369747466,0.05449736486112258,0.14763855042638332,10.0,0.9924168966406662
45,7901,34.47134276200086,229.20488054528553,9.924935438953867e-05,0.059607094585448384,17.43855571746826,15.701529213181479,1.3999995791961868,10.630680184291293,10.701923389070291,5.053957579090933,-0.2321796593613571,0.05483071611656642,0.14763855042638332,10.0,0.9924357132130099
46,7901,38.62822344806045,204.53956446181618,9.914612729242747e-05,0.060471431121873864,17.43855571746826,15.693878042503274,1.373050996614791,10.623181963733384,10.697519087999655,5.050859053819003,-0.2312029755548531,0.05516406737201025,0.14763855042638332,10.0,0.9924549206915972
47,7901,34.16198102198541,231.28049848500305,9.903631358017375e-05,0.061353263644821576,17.43855571746826,15.682558260542157,1.317694299493526,10.619877360799828,10.68980090603951,5.04724059269679,-0.23357040561531,0.055497418627454095,0.14763855042638332,10.0,0.9924745169698849
48,7901,34.19850262196269,231.03350714910783,9.891992812139509e-05,0.06225249544101896,17.43855571746826,15.664386481669052,1.2560633425470575,10.619045277122243,10.68682521428508,5.031355614149787,-0.23131675476394806,0.055830769882897945,0.14763855042638332,10.0,0.9924944998986893
49,7901,33.406662485096604,236.5097083111729,9.879698667451394e-05,0.06316902788896223,17.43855571746826,15.6604476979889,1.2906284978036382,10.612436819251558,10.684067571394023,5.031174102805412,-0.23417557354268206,0.05616412113834178,0.14763855042638332,10.0,0.9925148672864214
50,7901,33.23627057496924,237.722219229686,9.8667505885624e-05,0.0641027604697319,17.43855571746826,15.666886489461636,1.332669580213602,10.60524440538942,10.681062197808963,5.040234621137535,-0.22993156904020637,0.056497472393785615,0.14763855042638332,10.0,0.9925356168993273
51,7901,34.1280566729838,231.51039848848265,9.853150328623651e-05,0.06505359077801737,17.43855571746826,15.651935306293664,1.3164646407649903,10.592251186807795,10.671521938928938,5.035617331193529,-0.2319821944162523,0.05683082364922946,0.14763855042638332,10.0,0.9925567464617338
52,7901,33.81938905199058,233.62338059548574,9.838899729090633e-05,0.06602141453334798,17.43855571746826,15.650613435596291,1.2670467064480528,10.597836913647281,10.673262412058312,5.032390632202106,-0.2332958190758128,0.05716417490467331,0.14763855042638332,10.0,0.9925782536562966
53,7901,34.5381070979638,228.7618130776427,9.824000719473872e-05,0.06700612559152952,17.43855571746826,15.625216629879034,1.3047828106257964,10.58662330589782,10.666712094765497,5.014329078574375,-0.23462962163519127,0.05749752616011715,0.14763855042638332,10.0,0.9926001361242562
54,7901,38.58095845300704,204.79014303451518,9.808455317077682e-05,0.06800761595628568,17.43855571746826,15.634833061035758,1.3182686617398258,10.590663386906058,10.666233811585485,5.023961897334514,-0.2348305364508913,0.057830877415560984,0.14763855042638332,10.0,0.9926223914656952
55,7901,33.276778404950164,237.43283991772077,9.792265626727016e-05,0.06902577579110236,17.43855571746826,15.632046297462269,1.3060877159598085,10.584995683062425,10.664413185274128,5.023489366979663,-0.2351618287058182,0.05816422867100483,0.14763855042638332,10.0,0.9926450172398023
56,7901,34.194518233067356,231.0604274681502,9.775433840482491e-05,0.07006049343127341,17.43855571746826,15.635130762646522,1.3042552391647795,10.576486447508946,10.658747970205427,5.032771904398227,-0.2362456903957352,0.05849757992644867,0.14763855042638332,10.0,0.9926680109651395
57,7901,33.68470075598452,234.55752382173932,9.757962237343573e-05,0.07111165539614772,17.43855571746826,15.63012488475858,1.2593872199977687,10.579117089249698,10.657255108153393,5.028596617393653,-0.2352251081568669,0.05883093118189251,0.14763855042638332,10.0,0.9926913701199144
58,7901,33.9905357779935,232.44705678088621,9.739853182940009e-05,0.07217914640157447,17.43855571746826,15.631016984255671,1.2727582665911628,10.563948309130343,10.647030797793494,5.040575530435175,-0.23679100999785682,0.05916428243733635,0.14763855042638332,10.0,0.9927150921422572
59,7901,34.057059717946686,231.9930159982805,9.721109129211523e-05,0.07326284937254723,17.43855571746826,15.647592121008875,1.2928051735506587,10.568606113153324,10.649556996565561,5.0541966396288815,-0.23583595726085968,0.0594976336927802,0.14763855042638332,10.0,0.9927391744305011
60,7901,33.58653952903114,235.24305006684673,9.701732614075828e-05,0.0743626454560436,17.43855571746826,15.643804657717261,1.2616871121774338,10.5606033490317,10.646486562620973,5.053933165221558,-0.23536288246386053,0.05983098494822404,0.14763855042638332,10.0,0.9927636143434676
61,7901,34.044404887012206,232.07925138424721,9.681726261084994e-05,0.07547841403406019,17.43855571746826,15.651759909762715,1.2969425751912174,10.56331432512962,10.643000149603147,5.064779941499452,-0.23583182510718895,0.06016433620366787,0.14763855042638332,10.0,0.9927884092007568
62,7901,38.01333021291066,207.8481405272023,9.661092779070226e-05,0.07661003273684125,17.43855571746826,15.65142334456565,1.282992956050211,10.552648664773107,10.637719402040444,5.07041672721209,-0.2363029841610396,0.060497687459111715,0.14763855042638332,10.0,0.9928135562830409
63,7901,33.92634112702217,232.88688781434468,9.639834961775088e-05,0.07775737745629946,17.43855571746826,15.643971634369803,1.2901634591362956,10.553081837383619,10.640727508341175,5.0593499787893945,-0.23183812109552868,0.06083103871455555,0.14763855042638332,10.0,0.9928390528323622
64,7901,34.314726211945526,230.25099927067262,9.61795568747724e-05,0.07892032235962687,17.43855571746826,15.642710929912127,1.3733719228234658,10.547575627259251,10.635929626809572,5.063828750345288,-0.2361524239712434,0.06116438996999939,0.14763855042638332,10.0,0.9928648960524361
65,7901,34.03654340503272,232.1328551486148,9.595457918598712e-05,0.0800987399030959,17.43855571746826,15.629298292704888,1.3694637992414942,10.552599068518425,10.635322134821585,5.050850967020494,-0.23841704833871155,0.06149774122544324,0.14763855042638332,10.0,0.9928910831089577
66,7901,33.63622781599406,234.89554307998432,9.572344701304814e-05,0.08129250084604694,17.43855571746826,15.616758329055683,1.331033821287615,10.54802837487701,10.632449414304292,5.041178925703362,-0.23745038742551983,0.061831092480887084,0.14763855042638332,10.0,0.9929176111299122
67,7901,34.034511146950535,232.14671619304053,9.54861916509167e-05,0.08250147426506282,17.43855571746826,15.61235124167725,1.3414703446269836,10.53753687384581,10.631159105628008,5.038436986029774,-0.23421312657176294,0.06216444373633092,0.14763855042638332,10.0,0.9929444772058903
68,7901,33.80737349402625,233.70641322953122,9.524284522362504e-05,0.08372552756832763,17.43855571746826,15.617994285779517,1.3709586501166784,10.543790224971175,10.63196692450441,5.043760094366833,-0.2396773741624277,0.06249779499177477,0.14763855042638332,10.0,0.9929716783904072
69,7901,34.28553284704685,230.44705285018034,9.499344067992678e-05,0.08496452651016828,17.43855571746826,15.606337552492475,1.3792118492224235,10.541882485260677,10.62987142320736,5.03413447234136,-0.23945985616588725,0.06283114624721861,0.14763855042638332,10.0,0.992999211700226
70,7901,34.688267524004914,227.77153671720168,9.473801178883575e-05,0.08621833520577787,17.43855571746826,15.596383737410312,1.3212004166104465,10.53179683451139,10.622581326106035,5.0320741278418195,-0.24092378065323863,0.06316449750266244,0.14763855042638332,10.0,0.9930270741156839
71,7901,34.33264350995887,230.1308373678874,9.447659313505363e-05,0.08748681614611836,17.43855571746826,15.609477070068621,1.3021957212543958,10.537155049011053,10.624152756268398,5.043094183278829,-0.24051799482672204,0.06349784875810628,0.14763855042638332,10.0,0.9930552625810248
72,7901,34.21498734492343,230.92219559661163,9.420922011428733e-05,0.08876983021300178,17.43855571746826,15.60374731028356,1.2733548202177887,10.533855454044513,10.623375463298627,5.038365991066383,-0.24023827292574854,0.06383120001355012,0.14763855042638332,10.0,0.9930837740047334
73,7901,33.91029261704534,232.99710472060286,9.393592892845643e-05,0.09006723669434769,17.43855571746826,15.620370941273157,1.2772317224628578,10.528166790851051,10.624899566543206,5.054210033556764,-0.23995426486163424,0.06416455126899397,0.14763855042638332,10.0,0.9931126052598744
74,7901,31.35933602100704,251.95048755838664,9.365675658079145e-05,0.09137889329961535,17.43855571746826,15.62077725879634,1.1799206037700003,10.537311583044499,10.625551055977729,5.0534720970036,-0.242208167535265,0.06449790252443781,0.14763855042638332,10.0,0.9931417531844359
75,7901,33.20279944303911,237.96186263012308,9.337174087082373e-05,0.09270465617540957,17.43855571746826,15.621419826952238,1.1030460760693297,10.532025476872597,10.619667903333808,5.059693023503966,-0.2410161802775044,0.06483125377988166,0.14763855042638332,10.0,0.9931712145816758
76,7901,34.20194127992727,231.01027907550403,9.308092038926736e-05,0.09404437992125703,17.43855571746826,15.611127563102865,1.1654189199363865,10.531420502990366,10.61790045212076,5.051740587036786,-0.24452343366596008,0.0651646050353255,0.14763855042638332,10.0,0.9932009862204724
77,7901,34.42808094492648,229.49289600657622,9.278433451279413e-05,0.09539791760555316,17.43855571746826,15.630356156272294,1.191337563692505,10.53077579947789,10.620280852062523,5.0682590948360025,-0.24119490923315434,0.06549795629076934,0.14763855042638332,10.0,0.9932310648356789
78,7901,32.49552903405856,243.14114079259832,9.248202339870195e-05,0.09676512078167637,17.43855571746826,15.622180389280697,1.162079011303098,10.530136474852712,10.616697598312372,5.0631462552097535,-0.24022809910655038,0.06583130754621318,0.14763855042638332,10.0,0.9932614471284817
79,7901,35.06416722096037,225.3297490344218,9.217402797947756e-05,0.09814583950426908,17.43855571746826,15.613814603073841,1.205144287785191,10.520794814152893,10.614564719524221,5.058202658555369,-0.2426702481646309,0.06616465880165702,0.14763855042638332,10.0,0.9932921297667615
80,7901,34.15788488893304,231.30823309729809,9.186038995725441e-05,0.09953992234568193,17.43855571746826,15.609868985069747,1.213013171334913,10.53125755105829,10.620458681724326,5.047579582273741,-0.24129099313133412,0.06649801005710086,0.14763855042638332,10.0,0.9933231093854596
81,7901,35.0196264970582,225.61634118695466,9.154115179816626e-05,0.10094721641258203,17.43855571746826,15.596193497791393,1.2015814071153632,10.533927990505777,10.618615877445762,5.036112598008317,-0.24562694959709303,0.06683136131254469,0.14763855042638332,10.0,0.9933543825869463
82,7901,33.89696545293555,233.0887114650482,9.12163567265972e-05,0.10236756736272073,17.43855571746826,15.596368838316156,1.2364763740406295,10.527947034040382,10.617105457936944,5.038176093157628,-0.24503250233569698,0.06716471256798855,0.14763855042638332,10.0,0.9933859459413938
83,7901,34.036182075040415,232.13531948385014,9.088604871932928e-05,0.1038008194218612,17.43855571746826,15.58781630261731,1.2881608207140403,10.533048147310895,10.618592737355032,5.027998618876809,-0.24635100303956367,0.0674980638234324,0.14763855042638332,10.0,0.9934177959871525
84,7901,33.77733183593955,233.9142723994921,9.055027249958802e-05,0.1052468154008625,17.43855571746826,15.58197756155188,1.201160088126802,10.531667600597192,10.61898512333922,5.021998321507614,-0.24652025185420745,0.06783141507887623,0.14763855042638332,10.0,0.9934499292311303
85,7901,34.16669928294141,231.24855973268612,9.020907353098701e-05,0.10670539671291873,17.43855571746826,15.576365408844895,1.1986048272585148,10.525749866064102,10.615687779483427,5.019976442757324,-0.2465296922009469,0.06816476633432007,0.14763855042638332,10.0,0.993482342149176
86,7901,34.37151699094102,229.87056410929995,8.986249801137216e-05,0.1081764033909523,17.43855571746826,15.582637872564357,1.2210603101300885,10.532806796614784,10.61960546778148,5.021754820729159,-0.24539174867678165,0.0684981175897639,0.14763855042638332,10.0,0.9935150311864656
87,7901,37.76560550800059,209.21152709510204,8.951059286656662e-05,0.10965967410515753,17.43855571746826,15.583123988764843,1.1966998474671258,10.533649109749987,10.619533153413716,5.022423551921799,-0.2464506021784372,0.06883146884520773,0.14763855042638332,10.0,0.9935479927578924
88,7901,34.253549637971446,230.6622257694841,8.915340574401707e-05,0.11115504618069433,17.43855571746826,15.590111447744558,1.187457995012793,10.536339484261736,10.620676397568152,5.027301543121956,-0.2424799985877171,0.06916482010065157,0.14763855042638332,10.0,0.9935812232484599
89,7901,33.95418369001709,232.69591965843617,8.879098500634226e-05,0.11266235561552934,17.43855571746826,15.586684856455834,1.18470373506441,10.527756655371622,10.619842318670159,5.026702635289144,-0.2481426039823564,0.06949817135609544,0.14763855042638332,10.0,0.9936147190136784
90,7901,34.65575114102103,227.9852474658329,8.842337972478492e-05,0.11418143709842243,17.43855571746826,15.584608408970526,1.1544438524949914,10.525521983648913,10.619134541569352,5.025431457433108,-0.24778177655659028,0.06983152261153928,0.14763855042638332,10.0,0.9936484763799649
91,7901,34.48601556092035,229.10736051959088,8.805063967256745e-05,0.115712124027057,17.43855571746826,15.582326772680405,1.186322128556979,10.529468976460052,10.620108579445633,5.022319179081552,-0.2501511112706086,0.06999999999999997,0.14763855042638332,10.0,0.9936824916450457
92,7901,34.04077140602749,232.10402331249742,8.767281531815282e-05,0.11725424852631144,17.43855571746826,15.588743872860386,1.2158492756122246,10.532432301227631,10.621571285787104,5.025739339073615,-0.2433128619915231,0.06999999999999997,0.14763855042638332,10.0,0.9937167610783625
93,7901,34.267963385093026,230.5652049178105,8.72899578184111e-05,0.11880764146667117,17.43855571746826,15.580735332617925,1.1798877389864626,10.532031835264654,10.621088160727389,5.019614773631895,-0.25036236358630387,0.06999999999999997,0.14763855042638332,10.0,0.9937512809214816
94,7901,34.13365495298058,231.47242833747805,8.690211901169293e-05,0.12037213248277673,17.43855571746826,15.566769763225695,1.1644071620742726,10.518499865168002,10.612929267530848,5.014646942231372,-0.2515724817041716,0.06999999999999997,0.14763855042638332,10.0,0.9937860473885062
95,7901,37.33128860988654,211.64552026493823,8.650935141081075e-05,0.12194754999210905,17.43855571746826,15.556106771008755,1.1350203892684045,10.522067901047404,10.612257061721614,5.00416946338711,-0.251493623899125,0.06999999999999997,0.14763855042638332,10.0,0.9938210566664913
96,7901,33.8727152160136,233.25558490406277,8.611170819592858e-05,0.1235337212138069,17.43855571746826,15.553508462098382,1.190596153065911,10.52285486932737,10.61123204807619,5.002490992667388,-0.2519746235451688,0.06999999999999997,0.14763855042638332,10.0,0.9938563049158624
97,7901,34.81536238105036,226.94004771584488,8.570924320736145e-05,0.12513047218761653,17.43855571746826,15.561869328451404,1.2230719842574005,10.519593337565611,10.61017178288141,5.011561652706056,-0.2490000803287143,0.06999999999999997,0.14763855042638332,10.0,0.9938917882708359
98,7901,34.04536027298309,232.0727387417277,8.530201093828564e-05,0.12673762779297054,17.43855571746826,15.54654930579694,1.1558384141836298,10.514398343803581,10.60451645012853,5.002181329993927,-0.25067729721407606,0.06999999999999997,0.14763855042638332,10.0,0.9939275028398438
99,7901,34.246984374010935,230.70644450656638,8.489006652736024e-05,0.12835501176819353,17.43855571746826,15.548254718449792,1.2025993052743202,10.510808658153252,10.602053712884198,5.005601909790985,-0.24631337194016667,0.06999999999999997,0.14763855042638332,10.0,0.9939634447059599
100,7901,34.116933810990304,231.58587591053686,8.447346575126154e-05,0.1299824467298336,17.43855571746826,15.547919286050279,1.251994997840066,10.511922958696541,10.60063983995452,5.007412497476149,-0.2513788751130948,0.06999999999999997,0.14763855042638332,10.0,0.9939996099273296
101,7901,34.237142469966784,230.77276402173015,8.405226501713092e-05,0.1316197541921164,17.43855571746826,15.541220712052192,1.2789987700601995,10.509090201369782,10.598788130692236,5.002224936000668,-0.2491307691778809,0.06999999999999997,0.14763855042638332,10.0,0.9940359945376026
102,7901,34.82325011794455,226.8886440306324,8.362652135493747e-05,0.13326675458652004,17.43855571746826,15.535872187467787,1.2661866132797523,10.513255978366903,10.60110037931233,4.9945778246243355,-0.25022848666566727,0.06999999999999997,0.14763855042638332,10.0,0.9940725945463671
103,7901,38.164333299035206,207.02575721923426,8.319629240975606e-05,0.1349232672814693,17.43855571746826,15.518244085877987,1.2001654724277524,10.501772647235322,10.59431980054841,4.984208748953476,-0.2500075955411148,0.06999999999999997,0.14763855042638332,10.0,0.9941094059395882
104,7901,33.91721068206243,232.94958049656333,8.276163643396243e-05,0.13658911060214574,17.43855571746826,15.512905061343035,1.270160059101475,10.495875571863724,10.590851720624778,4.9825719036855,-0.2498293290438795,0.06999999999999997,0.14763855042638332,10.0,0.9941464246800477
