epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,6305,19.292946823872626,326.80336796441827,0.00024524524524524523,0.05,12.248508930206299,3.139788677217845,8.412873098228207,0.5272759689214587,130.6240285487708,8.0
2,6305,18.621330508962274,338.59019885638475,0.0004954954954954955,0.05,12.248508930206299,1.7583366388370838,3.164452933584481,0.738330660199098,51.01182593180016,8.0
3,6305,18.630600963020697,338.4217187902097,0.0004963334574577291,0.05,12.248508930206299,1.5176327287819913,2.602660630034795,0.7361854063812274,39.069726407613004,8.0
4,6305,19.197930198861286,328.42082113487305,0.0004851760899288076,0.05,12.248508930206299,1.3193985505485988,2.1934558094729515,0.6869749705816053,31.622913362410785,8.0
5,6305,19.037340222857893,331.1912234687946,0.00046686635075750147,0.05,12.248508930206299,1.211837952785507,2.0101843899436456,0.6591449205124784,27.637713124504362,8.0
6,6305,18.94286110298708,332.84306767185086,0.00044196168360308223,0.05,12.248508930206299,1.1462428634550532,1.9198202346828983,0.63661601478197,25.48290543219667,8.0
7,6305,19.143948709126562,329.3468915842945,0.00041122031602202225,0.05,12.248508930206299,1.0963383489521035,1.8625930554709862,0.6259096861263762,23.523830293417923,8.0
8,6305,18.599506495986134,338.98748880034265,0.00037557817507887837,0.05,12.248508930206299,1.058550637577565,1.7234774271521087,0.6157895123835692,22.138179024583664,8.0
9,6305,18.8984645861201,333.62498690135294,0.00033612039286022675,0.05,12.248508930206299,1.0177111409846797,1.6004245849094345,0.6022439696219684,20.772834060269627,8.0
10,6305,18.950833389069885,332.7030463808775,0.00029404826941195665,0.05,12.248508930206299,0.995469551933464,1.4971140181422706,0.6006248094466449,19.744339809674862,8.0
11,6305,18.714920259080827,336.89697378970646,0.0002506426989198843,0.05,12.248508930206299,0.9620422292946824,1.4000763971402852,0.5870178333830021,18.75342486122125,8.0
12,6305,18.730701335007325,336.6131298146362,0.0002072251726309082,0.05,12.248508930206299,0.9424555272171178,1.3747530081175698,0.5814892956796475,18.04484536082474,8.0
13,6305,19.218548954930156,328.0684725358816,0.0001651175457885472,0.05,12.248508930206299,0.918347547888094,1.2779830711782214,0.573286584367079,17.265736518636004,8.0
14,6305,18.92520025698468,333.1536741690766,0.00012560179348652836,0.05,12.248508930206299,0.8982677023246305,1.211096177207015,0.5638779106166607,16.7120787073751,8.0
15,6305,19.30207232804969,326.64886406200026,8.988098068148606e-05,0.05,12.248508930206299,0.8800544577775542,1.132651199063642,0.553418386455191,16.31972145122918,8.0
16,6305,18.963368786964566,332.4831189453037,5.904263464051566e-05,0.05,12.248508930206299,0.8643182888189825,1.1057659900349157,0.5470654265073251,15.865439135606662,8.0
17,6305,19.25280676386319,327.4847183234734,3.40256349567196e-05,0.05,12.248508930206299,0.8528097474225261,1.0668707707777183,0.5407844760605118,15.607617961934972,8.0
18,6305,19.036237480817363,331.21040890320313,1.5591629172821512e-05,0.05,12.248508930206299,0.8406391311977517,1.0315870355557677,0.5362421991993377,15.222343378271214,8.0
19,6305,18.068419159855694,348.951391055196,4.3018442698870294e-06,0.05,12.248508930206299,0.835334795708698,1.0160254708554044,0.5319099338824176,15.168070975416336,8.0
20,6305,18.658866239944473,337.90906258293444,5e-07,0.05,12.248508930206299,0.8331553588113928,0.9884945046703179,0.5282902808722573,15.242317605075337,8.0
