epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,6305,19.269796462962404,327.195983212306,0.00024524524524524523,0.05,12.240932941436768,3.134428030304451,8.392982364646222,0.527614855142362,130.31508723235527,8.0
2,6305,18.53187698009424,340.2245766455513,0.0004954954954954955,0.05,12.240932941436768,1.7544685832098492,3.1839217863982863,0.7362814461778403,50.95124900872324,8.0
3,6305,18.634754717117175,338.3462833674149,0.0004963334574577291,0.05,12.240932941436768,1.512977076380334,2.5476190857240644,0.730948931380551,39.09871134020619,8.0
4,6305,18.897062034811825,333.64974874851146,0.0004851760899288076,0.05,12.240932941436768,1.3073128868245965,2.1897493552348615,0.6841778835448644,31.16564234734338,8.0
5,6305,18.70465230802074,337.0819139629959,0.00046686635075750147,0.05,12.240932941436768,1.2013218766351619,2.0068941157928637,0.6592003560746879,27.09800753370341,8.0
6,6305,18.894827987998724,333.68919812367153,0.00044196168360308223,0.05,12.240932941436768,1.1414188614447471,1.9296994074860043,0.6389573985390206,25.12279936558287,8.0
7,6305,18.972133622970432,332.32951682177946,0.00041122031602202225,0.05,12.240932941436768,1.0937696957002077,1.7514857071245784,0.6298668878216482,23.19433980967486,8.0
8,6305,18.5506611589808,339.8800692851642,0.00037557817507887837,0.05,12.240932941436768,1.0532610435035852,1.7018328082835645,0.616954061788382,21.814423076923077,8.0
9,6305,18.92488697799854,333.15918913174954,0.00033612039286022675,0.05,12.240932941436768,1.0216852160978658,1.5905445462082417,0.6083937459763414,20.658802537668517,8.0
10,6305,18.878247335087508,333.9822753715804,0.00029404826941195665,0.05,12.240932941436768,0.9809095272178407,1.4816088953441708,0.5931469151086981,19.385795003965107,8.0
11,6305,18.604822090128437,338.8906364950074,0.0002506426989198843,0.05,12.240932941436768,0.9481753010961577,1.4026509867690085,0.5807587994648103,18.375639373513085,8.0
12,6305,17.82222863100469,353.77169323433645,0.0002072251726309082,0.05,12.240932941436768,0.9242015807142719,1.2994723480150494,0.5683503372814804,17.788540840602696,8.0
13,6305,18.553073941962793,339.8358686934103,0.0001651175457885472,0.05,12.240932941436768,0.8991543140418939,1.2247698604446096,0.5611806696128694,16.904609436954797,8.0
14,6305,18.90301877609454,333.5446086512667,0.00012560179348652836,0.05,12.240932941436768,0.8808968259738041,1.2031243550692354,0.5525314413584196,16.412797383029343,8.0
15,6305,19.015897020930424,331.5646899570507,8.988098068148606e-05,0.05,12.240932941436768,0.8627655587150973,1.1450447602464886,0.5448309612973733,15.893680610626486,8.0
16,6305,19.243622469017282,327.6410151025988,5.904263464051566e-05,0.05,12.240932941436768,0.847531073552857,1.1041508343841802,0.537675071991596,15.486875495638381,8.0
17,6305,18.686670233029872,337.40628594470047,3.40256349567196e-05,0.05,12.240932941436768,0.8379570024907825,1.0623689162740624,0.5297637896534,15.405833663758921,8.0
18,6305,19.071673101047054,330.59501212055955,1.5591629172821512e-05,0.05,12.240932941436768,0.8282746741546704,1.0197536855345204,0.527397703992101,15.040696867565424,8.0
19,6305,18.947347929002717,332.76424878169536,4.3018442698870294e-06,0.05,12.240932941436768,0.8242842526212748,1.0024450420387958,0.5246786729576661,14.983435765265662,8.0
20,6305,19.358973646070808,325.68875371549944,5e-07,0.05,12.240932941436768,0.8179664950820777,0.9774394080716404,0.5224526419892943,14.78009516256939,8.0
