epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,invariance_loss,sigreg_loss,logical_views
1,7901,110.9416272379458,71.21763216122713,0.0004923325262308313,0.05,12.240990161895752,2.7512095028079773,6.7787129244703594,0.5968189399584293,107.698519174788,8.0
2,7901,98.46955605800031,80.23799757303843,0.00099273607748184,0.05,12.240990161895752,1.650174343047331,3.0006036835672765,0.748840148283581,45.06053031261865,8.0
3,7901,99.37442949396791,79.50737468615702,0.0009926177735298082,0.05,12.240990161895752,1.5568130562960565,3.1372486073040475,0.7483542754127773,40.41804834831034,8.0
4,7901,94.16003093798645,83.91033776532612,0.000970260318109101,0.05,12.240990161895752,1.3905241544933775,2.5786154318302437,0.7093151409087973,34.04450386027085,8.0
5,7901,98.16841276403284,80.48413718363373,0.0009336064422284333,0.05,12.240990161895752,1.2671689685425145,2.179023939119896,0.6844512465829684,29.132641437792685,8.0
6,7901,91.31961971300188,86.52029021617874,0.0008837716492644772,0.05,12.240990161895752,1.2215719747476947,1.9837527322159616,0.6866330188326467,26.749145677762307,8.0
7,7901,70.3297649549786,112.34219259879231,0.00082227258318711,0.05,12.240990161895752,1.190310453858621,1.8648649885026491,0.6884708005542197,25.097281989621568,8.0
8,7901,71.4985583969974,110.50572455082961,0.0007509808718725985,0.05,12.240990161895752,1.1480067246564656,1.5950919825311642,0.6922596733474442,22.79131597266169,8.0
9,7901,70.16765940602636,112.60173229209099,0.000672066167036875,0.05,12.240990161895752,1.0594857855471398,1.3169977194281293,0.6513503894083501,20.40194279205164,8.0
10,7901,68.1869306640001,115.87264484646181,0.0005879301142794367,0.05,12.240990161895752,1.0157802387319506,1.1955472270516923,0.6328431558660308,19.142165548664725,8.0
11,7901,68.80606239300687,114.82999789860118,0.000501133262756295,0.05,12.240990161895752,0.9926460119926873,1.1038033237805505,0.6291365976153167,18.177145298063536,8.0
12,7901,69.28929207997862,114.02916327792907,0.0004143171388717454,0.05,12.240990161895752,0.9664531119894851,1.0378235575972048,0.6181917190023682,17.408927667383875,8.0
13,7901,84.24344672600273,93.78771058237416,0.00033012385555425655,0.05,12.240990161895752,0.9480076269882568,0.9722018960970381,0.6117294857719551,16.81274522212378,8.0
14,7901,70.31959234102396,112.35844431069904,0.0002511157036824119,0.05,12.240990161895752,0.9446477184958314,0.9412257464199696,0.6188399686856808,16.29396595367675,8.0
15,7901,70.70610167499399,111.74424572744162,0.00017969717277007874,0.05,12.240990161895752,0.9214026421146323,0.8431153766732625,0.6033239623984571,15.907092456651057,8.0
16,7901,68.36628320201999,115.56866382004152,0.00011804177408927185,0.05,12.240990161895752,0.9034836746034645,0.8065215797307235,0.5968217904274109,15.335107897734463,8.0
17,7901,67.57391219702549,116.92382079289752,6.802589325450065e-05,0.05,12.240990161895752,0.8955353956903902,0.7750292071706508,0.5938817778730253,15.082790153145172,8.0
18,7901,63.70561827701749,124.02359813295107,3.11716853617243e-05,0.05,12.240990161895752,0.8861963287921906,0.743737117140644,0.5881785244794454,14.90523351474497,8.0
19,7901,65.92771802400239,119.84337144997909,8.600750579034376e-06,0.05,12.240990161895752,0.8795806665297415,0.7215994273827145,0.5847673122075038,14.740926781420074,8.0
20,7901,57.42461234302027,137.58908728550318,1e-06,0.05,12.240990161895752,0.8767509808451024,0.7159725665865088,0.5835167383441532,14.660573028730541,8.0
