epoch,knn_val_accuracy,knn_val_balanced_accuracy,knn_val_macro_f1,linear_val_accuracy,linear_val_balanced_accuracy,linear_val_macro_f1,feature_embedding_std,feature_effective_rank,feature_effective_rank_fraction,feature_mean_pairwise_cosine,feature_near_constant_fraction
0.0,0.3157894736842105,0.31578947368421056,0.31294360163950097,0.27530364372469635,0.2753036437246964,0.26749819617885584,0.3735973834991455,2.614001512527466,0.003403647802770138,0.752755343914032,0.0
10.0,0.3441295546558704,0.3441295546558704,0.33807761853263135,0.2591093117408907,0.2591093117408907,0.2541503583957633,0.08448122441768646,4.024635314941406,0.005240410566329956,0.991362452507019,0.1640625
20.0,0.340080971659919,0.340080971659919,0.33216683546936376,0.25101214574898784,0.2510121457489879,0.24251985632400688,0.07726746797561646,4.073590278625488,0.005304154008626938,0.9925926327705383,0.2135416716337204
30.0,0.32388663967611336,0.3238866396761134,0.3211397196479814,0.2550607287449393,0.25506072874493924,0.25174974698658675,0.07563915848731995,3.9857046604156494,0.00518971960991621,0.9928524494171143,0.22265625
