epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,2.1318739469056007,0.3684210526315789,0.3547660651354452,1.4233009815216064,0.5951417004048583,0.587338512103678
2,1.2538405614986754,0.6364522417153996,0.6320420990239781,1.1679788827896118,0.659919028340081,0.6587733749943222
3,1.0126633853243108,0.7085769980506823,0.7073194638076378,1.0184829235076904,0.6963562753036437,0.6982048544792869
4,0.8714195827991642,0.7485380116959064,0.7482659058509886,0.9045496582984924,0.6923076923076923,0.6937599192061435
5,0.7472744829241063,0.7997076023391813,0.7990318413660072,0.7968202233314514,0.7449392712550608,0.7444367622800119
6,0.6871115885979948,0.8206627680311891,0.8215646346370522,0.7938038110733032,0.7449392712550608,0.7434723972994312
7,0.6586348574761062,0.8235867446393762,0.8231188141112958,0.7775706052780151,0.7368421052631579,0.7336497995656405
8,0.6131097602333009,0.8333333333333334,0.8321038962616722,0.7027316093444824,0.7813765182186235,0.7770401449394191
9,0.5599498420837562,0.8489278752436648,0.8486587993238441,0.7047861218452454,0.7813765182186235,0.778623498744228
10,0.5003012501821648,0.8732943469785575,0.873730345204723,0.6533719301223755,0.805668016194332,0.8043397605285084
11,0.44301779867380453,0.8966861598440545,0.896791639565334,0.6132611036300659,0.8137651821862348,0.8118777152754393
12,0.4224221948062235,0.9039961013645225,0.9054342208434564,0.6443678736686707,0.8016194331983806,0.8001076862238388
13,0.4232405391585292,0.9010721247563352,0.9020769351744223,0.6546979546546936,0.8097165991902834,0.8068370053132936
14,0.43229858841580027,0.8966861598440545,0.8973064912575568,0.641996443271637,0.7813765182186235,0.778099553783291
15,0.40853307226247954,0.8981481481481481,0.8989110877380617,0.580764651298523,0.8178137651821862,0.8137391701486311
16,0.3865570539561396,0.9049707602339181,0.9056710877105713,0.6469752788543701,0.8178137651821862,0.8177504938041564
17,0.3669765859435641,0.9117933723196882,0.9123190914989018,0.574316680431366,0.8340080971659919,0.8313217151947129
18,0.3101233271827475,0.932261208576998,0.9319572392890916,0.5293610095977783,0.8340080971659919,0.8298029873791336
19,0.2909155142934699,0.9346978557504874,0.9345982554843493,0.5210675001144409,0.8380566801619433,0.8358939877483701
20,0.2763146325858713,0.9366471734892787,0.9367252673938395,0.5219781994819641,0.8340080971659919,0.8323033916263617
21,0.30466117374381124,0.9234892787524367,0.9238415576384302,0.6041933298110962,0.8016194331983806,0.7983685825033572
22,0.3029298594704381,0.928849902534113,0.9287103563111402,0.5272358655929565,0.8380566801619433,0.8342639597719295
23,0.26104906625450236,0.9463937621832359,0.9459547633239098,0.5112769603729248,0.8340080971659919,0.8308210760257912
24,0.25652828109659415,0.9468810916179338,0.946708609122101,0.5589008927345276,0.8380566801619433,0.835187908146166
25,0.2675346172692483,0.9307992202729045,0.9312693609766246,0.5677621364593506,0.8097165991902834,0.8057373197482092
26,0.24130690597418922,0.9449317738791423,0.9442336225548236,0.520215630531311,0.8380566801619433,0.8359424574820974
27,0.216731938644227,0.9585769980506823,0.9585441246963334,0.47422611713409424,0.8623481781376519,0.8597931598467664
28,0.20841994016026427,0.956140350877193,0.9562841636598618,0.45808470249176025,0.8623481781376519,0.8615573566846911
29,0.20417258311898157,0.9571150097465887,0.9569090589120286,0.487590491771698,0.8380566801619433,0.8359004421967084
30,0.21113009376135486,0.9532163742690059,0.9535672996197143,0.4933442175388336,0.8218623481781376,0.8202939582431416
31,0.20831290230184038,0.952729044834308,0.9529308248633344,0.4877784848213196,0.8421052631578947,0.8405669718026699
32,0.19115378517388834,0.9615009746588694,0.9615306180259969,0.48512837290763855,0.8421052631578947,0.8412095030778134
33,0.1834374588948709,0.9668615984405458,0.9673037716275222,0.4931657314300537,0.8421052631578947,0.8424157677852223
34,0.1780719306414355,0.9649122807017544,0.9650726545869392,0.4754059314727783,0.8421052631578947,0.8424526126334644
35,0.16261149393884758,0.9717348927875243,0.9718353704144045,0.4403265416622162,0.8704453441295547,0.8693650035723736
36,0.17712559151603,0.9624756335282652,0.9626211237142953,0.4437994062900543,0.8582995951417004,0.8579494186911996
37,0.17322691264208298,0.9658869395711501,0.9658886951858223,0.4163816571235657,0.854251012145749,0.8542034040495338
38,0.1479968462015918,0.9741715399610137,0.9741274080459811,0.4471956193447113,0.8461538461538461,0.8444063149326307
39,0.15196315349455466,0.9751461988304093,0.975133809585287,0.4518928825855255,0.8340080971659919,0.8323192449145262
40,0.13567388571842373,0.9844054580896686,0.9844294779031606,0.4007583260536194,0.8704453441295547,0.8692065486439353
41,0.12465366198305498,0.9868421052631579,0.9868399441170852,0.3880278170108795,0.8825910931174089,0.8809786954732902
42,0.11892002172129079,0.9868421052631579,0.9868228011048862,0.3890601396560669,0.8785425101214575,0.8774703519649468
43,0.10985070089382967,0.9912280701754386,0.9912343721604756,0.3973970115184784,0.8582995951417004,0.856648269563917
44,0.1124496089855525,0.9883040935672515,0.9883011910106853,0.4199254512786865,0.8582995951417004,0.8571839545697353
45,0.1139531657317577,0.9868421052631579,0.9868554199001757,0.40833088755607605,0.8663967611336032,0.8644531564305886
46,0.10294087835338846,0.9912280701754386,0.9912276908424085,0.39753457903862,0.8744939271255061,0.8730299986916416
47,0.09598974003429302,0.9946393762183235,0.9946292666647921,0.3847358524799347,0.8744939271255061,0.8733658972197598
48,0.09176401734410206,0.9956140350877193,0.9956089756134602,0.3832157254219055,0.8744939271255061,0.873505134201102
49,0.09058749774510864,0.9951267056530214,0.9951280752076384,0.38309603929519653,0.8704453441295547,0.8695485034938992
