epoch,total,prediction,regularizer,variance,covariance,embedding_std,learning_rate,weight_decay,ema_momentum,seconds,samples_per_second,peak_gpu_memory_gib,prediction_defocus_100_to_075,prediction_defocus_075_to_050,prediction_defocus_050_to_025,prediction_defocus_025_to_000,prediction_resolution_100_to_075,prediction_resolution_075_to_050,prediction_resolution_050_to_025,prediction_resolution_025_to_000
28,0.11867208721524265,0.07574578374529953,0.4292630204791103,0.24891189037207004,4.5087784067797765,0.7510212316813009,9.333333333333333e-05,0.04767452489194052,0.9960852724987993,4.812345220008865,1641.819038075046,6.016436576843262,0.07380630913092263,0.07258798952760367,0.07233418051789446,0.07558113731497046,0.0779543532305817,0.07713416747361512,0.07616529382713295,0.08031502449847608
29,0.11216939296141981,0.06983430334611447,0.4233508881866562,0.24394577407426524,4.485127971981345,0.7559877991102991,9.666666666666668e-05,0.04822852968822233,0.996091428107647,11.091594242025167,712.3412403659468,6.016436576843262,0.06780762102292931,0.06583725322108085,0.06657749100735313,0.06899218156129987,0.07249303256043176,0.07099638482342001,0.0711037789732514,0.07457578306520116
30,0.1105176454374359,0.06853841454612954,0.4197922928048725,0.23937244016812462,4.510496431325843,0.7605618877043349,0.0001,0.048801373187506436,0.9960977930354168,4.396822327980772,1796.9795935849224,6.016436576843262,0.06596830799029424,0.06535185584105736,0.06562018606922414,0.06752621525309864,0.071795650973887,0.06973901352821252,0.06946949858635787,0.07268317952462919
31,0.10849516403409533,0.06698598475803108,0.4150917766298196,0.233840412809764,4.53128422726379,0.7660940393679143,9.999675607461392e-05,0.04939299256429247,0.9961043665840477,4.426553601864725,1784.910047552939,6.016436576843262,0.0663131270727488,0.06301407920371772,0.06271905040740967,0.06580115791690853,0.07089702137585344,0.06835697348865252,0.0676236594164813,0.07075853390101144
32,0.1052534876433962,0.06405202990239624,0.4120145696520036,0.22992468614085476,4.5522471471249855,0.7700100786292754,9.998681115190574e-05,0.050003322933872385,0.9961111480325986,4.819521597120911,1639.374332240757,6.016436576843262,0.06266132931075763,0.060878837253989244,0.05923485128175976,0.06165765566662295,0.0689548792486841,0.06539868002393806,0.06508858714784894,0.0678630160800716
33,0.10349797482634478,0.06268222300589665,0.4081575125097519,0.22619906331508796,4.5489613381296365,0.7737360373431709,9.997016570662151e-05,0.050632297359445966,0.9961181366373272,4.810236413963139,1642.5388109958592,6.016436576843262,0.062090219291513093,0.05875314441659758,0.05773980340212008,0.059126473336717396,0.0689649430011512,0.06472163995731801,0.06416995853670245,0.06634110581395057
34,0.10130374671092382,0.060819151099460546,0.4048459522747689,0.2216712823096385,4.579366869480455,0.778264941301335,9.994682199255739e-05,0.05127984685946252,0.9961253316317717,4.413806703174487,1790.0647969738827,6.016436576843262,0.059600218043054584,0.057733801592931164,0.05541185839638036,0.05780282017496443,0.06776610211322182,0.06329580976883101,0.06123586382531198,0.06386640959261877
35,0.09962509226239251,0.05944802716361195,0.40177064487533076,0.21944874644830187,4.558047565534558,0.7804869174987451,9.991678317045618e-05,0.051945900415185986,0.9961327322268354,28.91679581697099,273.23220905972505,6.016436576843262,0.059083209574041395,0.05541189695981507,0.05372540376477928,0.05599515640989263,0.06695000701678347,0.061710981551189606,0.06006684431679955,0.06314949733355353
36,0.10036730398529467,0.06053988975441511,0.39827413297034475,0.21568216322728492,4.564799359954923,0.784255782707841,9.988005330757945e-05,0.05263038497848388,0.9961403376108721,4.5235943959560245,1746.6199018778714,6.016436576843262,0.06023546576741253,0.05675563499142852,0.05417976602984355,0.056694008902700724,0.06940832787948512,0.06322691986216834,0.06099905030299333,0.06332135104653823
37,0.1015525996805731,0.06179370500930969,0.3975889394817707,0.21213650231934125,4.6363110232090685,0.7878025562050162,9.983663737715682e-05,0.05333322547983865,0.9961481469497759,4.466394823975861,1768.9882581779343,6.016436576843262,0.0628693826680113,0.05763116809395286,0.05436753389791916,0.055692051535445826,0.07197472081739306,0.065813511200176,0.061953958765191226,0.06372863416073253
38,0.09809702838309096,0.058761295026887025,0.3933573291507224,0.20911877539064022,4.605963866780972,0.7908191965616379,9.978654125771261e-05,0.054054344836581,0.9961561593870731,4.207865095930174,1877.674264710104,6.016436576843262,0.05920277860895473,0.054370397711035065,0.05124262098542959,0.05314306372531693,0.07007045592459743,0.062484248120728864,0.05898826904334908,0.060344700114315294
39,0.09672997205404674,0.057761061010598656,0.3896891024237629,0.20643039046020661,4.581467896198234,0.7935096577381336,9.972977173226982e-05,0.054793663961343386,0.9961643740440149,4.890306795947254,1615.6450565735056,6.016436576843262,0.05844838732610578,0.05331327306149145,0.05055275619753942,0.051361430884644205,0.06903321978886305,0.06148372999713069,0.05787965613852438,0.059521041092830004
40,0.09752968830381703,0.05862368482880888,0.3890600259387633,0.20393703074685202,4.628075075336626,0.7960030144414575,9.96663364874318e-05,0.05555110177073408,0.9961727900196748,4.743184020975605,1665.758689745054,6.016436576843262,0.059105345469254715,0.054873443924444765,0.05134151613358224,0.05194318418058089,0.07040242696830869,0.06185264206496922,0.05883331454641097,0.06005480011831874
41,0.09575460346503102,0.057210028430862134,0.38544574363701495,0.20036064073445298,4.627127691818602,0.7995785420460877,9.959624411234136e-05,0.05632657519422973,0.996181406391047,4.423013921128586,1786.338487938551,6.016436576843262,0.05871250201865895,0.05252594185563234,0.048603933781385424,0.05038234686826897,0.07052664551241644,0.060930942200006,0.05713224956773436,0.05812919633628349
42,0.09583933503303237,0.05753716780986685,0.3830216678316541,0.1976387683609108,4.634572621342985,0.8023012581693569,9.951950409751795e-05,0.05711999918328603,0.9961902222131476,4.822489102836698,1638.3655476489207,6.016436576843262,0.05936222567277796,0.05359507246109528,0.04830515257260598,0.04930767681829151,0.07119234566661445,0.06165773638216148,0.05746387639118515,0.057885745026365946
43,0.09698755316244863,0.05882253093389662,0.3816502094796874,0.1960045432964468,4.641141800409087,0.8039351991725381,9.94361268335725e-05,0.057931286720665054,0.9961992365191185,4.817279239185154,1640.1374318787587,6.016436576843262,0.06083466960695798,0.05427400788833057,0.049407506656462624,0.050074620872524615,0.07510396744011617,0.06348660910029581,0.058869797100381156,0.059260145306464194
44,0.09490696866988925,0.056960811785935844,0.3794615644395329,0.1926545133139269,4.670176373752004,0.8072896429804696,9.93461236098006e-05,0.05876034882997905,0.9962084483203331,4.481551768025383,1763.0054072724145,6.016436576843262,0.0586781989364229,0.05291743479878259,0.04724834158782559,0.04845474476052314,0.0732735172070955,0.062285881011913985,0.05629680194301741,0.05667334625046025
45,0.09587121662377195,0.0580668836528403,0.37804331844056077,0.19218245245975538,4.646521766794406,0.8077580781092207,9.924950661265395e-05,0.059607094585448384,0.996217856606505,4.8849567719735205,1617.4145174283701,6.016436576843262,0.06111215962344269,0.05373380585460531,0.04811692808036503,0.04841927321667367,0.07516817762859349,0.06294343559572217,0.05782425104741599,0.05825871953199948
46,0.09513592076439628,0.05761949347166861,0.3751642640942698,0.18903083748688293,4.653335838706535,0.8109128680082532,9.914628892409025e-05,0.060471431121873864,0.9962274603457986,18.779697054997087,420.72031177401897,6.016436576843262,0.06028493186119597,0.053745421679211064,0.046843202891456374,0.04769445125588434,0.07592500446960092,0.06295626560846965,0.056972818604204334,0.057708902275142956
47,0.0984768469040793,0.06104000104543394,0.37436844686694787,0.18661285065130528,4.693890064038169,0.8133338568044937,9.903648451980193e-05,0.061353263644821576,0.9962372584849425,4.422340454068035,1786.6105249160557,6.016436576843262,0.0646771968291898,0.05676315297613611,0.0491835449733407,0.049074415079720365,0.08137925983580208,0.06693067215748995,0.059962284742896235,0.05979153636551688
48,0.09675111214905778,0.05945738779451406,0.3729372303888113,0.18472597088983972,4.705281585700119,0.8152183744292095,9.892010826732384e-05,0.06225249544101896,0.9962472499493447,4.827206005807966,1636.7646192214972,6.016436576843262,0.06262188907244697,0.05494249504188011,0.04714252798959281,0.04762890221025115,0.08009047711149175,0.06617371772893464,0.058750236379066234,0.057857278480108486
49,0.09408967124142385,0.057147037141225925,0.36942632923909585,0.18335794967807498,4.651709575469607,0.8165910256058336,9.879717592402022e-05,0.06316902788896223,0.9962574336432107,4.379346708068624,1804.1503737173832,6.016436576843262,0.06043892544896706,0.05203388715522849,0.04507479587426552,0.045424300481669636,0.07794905946048918,0.06336150226778671,0.05625614073594095,0.05589854128311028
50,0.09606768746471694,0.05913945522271082,0.3692823211696537,0.1810172706778299,4.706626322733844,0.8189331176627694,9.86677041349511e-05,0.0641027604697319,0.9962678084496637,4.777274833060801,1653.8717733636915,6.016436576843262,0.06287358889212975,0.05472365114068197,0.046796637419426794,0.04667244553565979,0.08044375714502837,0.06529256957169821,0.05786127198286571,0.057367573110757734
51,0.0958060149408461,0.0591105960244439,0.36695417443825734,0.178789177871538,4.704125029514778,0.8211588876381084,9.853171043061849e-05,0.06505359077801737,0.9962783732308669,4.7707928461022675,1656.1188579913103,6.016436576843262,0.06345028874842712,0.0542879853811529,0.045942648261785506,0.046089612447317414,0.08184557771447844,0.06625379568764142,0.05708274944328967,0.056852888543695156
52,0.09609541908960798,0.05963163754428102,0.3646378071907728,0.17625884730036448,4.709474141862389,0.8236972977806988,9.838921322459295e-05,0.06602141453334798,0.9962891268281483,12.717609548941255,621.2645520838278,6.016436576843262,0.06467066786835692,0.055256174710707935,0.04565816819357051,0.04570564476622117,0.08195505759707003,0.06642563819172848,0.05810276288112611,0.05686455670769425
53,0.09567781149918574,0.0592927353416775,0.3638507599182452,0.17541107075559295,4.7109923164779035,0.8245425480496293,9.824023181102019e-05,0.06700612559152952,0.9963000680621281,4.825097660068423,1637.4798100745509,6.016436576843262,0.06390299718222303,0.054506938453883894,0.04563144525390794,0.04453849535824197,0.08473770340162194,0.06715735893079569,0.058245271383746855,0.056638806781532595
54,0.09518583767505526,0.05895048929709616,0.36235347456184314,0.17290353584728607,4.736248503454334,0.8270519996591646,9.808478636200873e-05,0.06800761595628568,0.9963111957328477,4.4940499840304255,1758.102386060713,6.016436576843262,0.06379927015868869,0.0547394195115347,0.04482498262565173,0.04438056727660071,0.08386129812190407,0.06728511084701418,0.05721950258146346,0.055529962185686815
55,0.0950839756908424,0.058945987815853765,0.3613798720235237,0.1728100388065318,4.714245980396375,0.8271423960739925,9.79228979248986e-05,0.06902577579110236,0.9963225086199011,4.8319476649630815,1635.158438757711,6.016436576843262,0.06407372736520198,0.0546920018276128,0.044652773783757135,0.04419316440186602,0.08500542355703315,0.06697031887254097,0.057317654679191254,0.05631929149310435
56,0.09746143813677006,0.06144740878724702,0.36014028185304997,0.17166796519573452,4.711808027760648,0.8283004477693678,9.775458841941145e-05,0.07006049343127341,0.9963340054825697,4.416286686901003,1789.0595788164944,6.016436576843262,0.06713766493054055,0.05761075642289994,0.0463791083548113,0.04544167244482136,0.08849459747198918,0.06993627909997209,0.05977685655370997,0.0586102237054451
57,0.09727135707820281,0.06143480547337332,0.35836551056196686,0.1681485005574594,4.755425317395172,0.8318066740772299,9.757988063468275e-05,0.07111165539614772,0.9963456850599572,19.396653088042513,407.338315746377,6.016436576843262,0.06765028156083205,0.05709299960217395,0.04585838605353303,0.044377332557045665,0.08916417460976865,0.07022278634410475,0.05885102185443859,0.05743710016026909
58,0.09703225526737572,0.06127938944759165,0.3575286535564336,0.16695205174945696,4.764415131839162,0.8330147364308239,9.739879822617599e-05,0.07217914640157447,0.9963575460711286,4.830113033065572,1635.7795243945668,6.016436576843262,0.0668210685852185,0.056795265463185425,0.04478768013567839,0.0440008070673053,0.09035261810248625,0.07093656643328924,0.05919404887962912,0.05672318605055292
59,0.09881546696391744,0.06321947501401572,0.3559599116759547,0.16712097655201452,4.7209735083860656,0.8328433232192163,9.721136571247983e-05,0.07326284937254723,0.9963695872152505,4.786447030026466,1650.7024835823395,6.016436576843262,0.0696968091894751,0.058560299064052114,0.04641084041190051,0.04512373460031644,0.09250927931122359,0.07314192534225886,0.06080144768206784,0.05859546379631065
60,0.09716486014070247,0.06161774091640389,0.35547118413419665,0.16444928278924242,4.775547605755208,0.8355246068042919,9.701760847198826e-05,0.0743626454560436,0.9963818071717339,4.452611876884475,1774.4641164476222,6.016436576843262,0.06704668558560885,0.057680884299199445,0.045256505449219504,0.043618105915543944,0.0902084023864181,0.07097571673830586,0.059562571995980515,0.05709305378219324
61,0.09884411439256206,0.06341780134845784,0.3542631157152774,0.16385615218811256,4.7601741548882694,0.8361185640719039,9.681755273946427e-05,0.07547841403406019,0.9963942046003784,4.737075413111597,1667.9067380120398,6.016436576843262,0.07062272436109115,0.05958235505809132,0.04594624596834183,0.0446173114427226,0.0933365099535787,0.07360039964791328,0.06012632142859722,0.05822620154367631
62,0.10018646961683685,0.06495417865650244,0.352322903754907,0.16177329141917735,4.763740397604066,0.8382042103848145,9.661122560248782e-05,0.07661003273684125,0.9964067781415205,11.617498093051836,680.0947963766321,6.016436576843262,0.07299136172443568,0.061250907588538114,0.04675769016566192,0.04496910824225499,0.0946955791477001,0.07482816528276619,0.06193457543849945,0.058994833578329464
63,0.09906189415899504,0.06385952004272415,0.35202373005803395,0.16162269533532977,4.7600259981854265,0.8383534336192685,9.639865499778804e-05,0.07775737745629946,0.9964195264161811,4.51447075791657,1750.1497791617805,6.016436576843262,0.07078043543145747,0.05991673833059688,0.04583263532420383,0.0438318225086158,0.0966748080608434,0.07493725950113132,0.06162177317026185,0.05858535743227192
64,0.09847041111594589,0.06336946432488037,0.35100946247902054,0.159981889455262,4.775689382942971,0.8399992346869226,9.617986970746067e-05,0.07892032235962687,0.9964324480262181,4.401701160008088,1794.987826930414,6.016436576843262,0.0707351377847397,0.059604394008898665,0.04497869916611317,0.04330430949471661,0.094995049928364,0.07536065549069842,0.060734800804910435,0.05708983880439261
65,0.09832994413743999,0.06332361041450935,0.3500633259058572,0.16047493564058082,4.739709830588894,0.8395074442162904,9.595489935507091e-05,0.0800987399030959,0.9964455415544788,13.370355658931658,590.934168211298,6.016436576843262,0.07103757480236776,0.05974346049210868,0.04522330047933778,0.04300085001803459,0.0962593397692148,0.07460989122943087,0.06060321655335422,0.05820144682882294
66,0.09974792626553314,0.0648349874026186,0.3491293789729063,0.15908935908621857,4.751000611967052,0.8409113394446108,9.572377440164241e-05,0.08129250084604694,0.996458805564956,4.835004633059725,1634.124597518747,6.016436576843262,0.07318596976247393,0.06126299770824014,0.04604709183161877,0.043826987097163,0.09855822225939581,0.07649754184988601,0.06231107464884086,0.059303444054857574
67,0.1002015378092787,0.06545078317536808,0.34750753402740137,0.15612357543467148,4.784599116264665,0.8438656757095466,9.548652614153283e-05,0.08250147426506282,0.9964722386029451,4.389834914822131,1799.8398922297822,6.016436576843262,0.07428678004025238,0.06183136956436889,0.04552235704270718,0.04288572686560014,0.0998432959758904,0.07738482319770018,0.06206202145239607,0.058618046557952344
68,0.10188060178890694,0.06712523988135599,0.3475536052493593,0.15563311970146407,4.798012256260206,0.8443674820840336,9.524318669819665e-05,0.08372552756832763,0.9964858391952036,20.581920971162617,383.88059166440837,6.016436576843262,0.07507294428408445,0.06311756762964972,0.04653539962884856,0.044054865563681364,0.10369590857833352,0.08017254808384101,0.06396477683591224,0.05957841041337055
69,0.10134815357068176,0.0667727152832157,0.3457543719020045,0.15581863230654686,4.748393613527793,0.8441714999902371,9.49937890198355e-05,0.08496452651016828,0.996499605850113,4.575020156102255,1726.986926923477,6.016436576843262,0.07515857520958652,0.06273386700538507,0.04627738452633383,0.04337033310990116,0.10223662980428376,0.08001866820650022,0.0637768221126636,0.05951552606504984
70,0.10353015257789883,0.06894079280750554,0.3458935926570393,0.15460681196723222,4.7821695949137775,0.8453894373571219,9.47383668749371e-05,0.08621833520577787,0.996513537057842,4.81306616589427,1641.5731111255127,6.016436576843262,0.07711713589154758,0.06604310857855585,0.04826615768493992,0.044861465383687786,0.10421621549663952,0.08217996984896575,0.0656160860635433,0.06131960903660635
71,0.10311196934737792,0.06863271665790385,0.3447925201580051,0.1535225175703014,4.781750109660114,0.8464889172254794,9.447695484770295e-05,0.08748681614611836,0.9965276312905125,4.811392155010253,1642.1442579300965,6.016436576843262,0.07892663868968852,0.06472194252105859,0.04691461843252182,0.04396642985973811,0.10500419198585849,0.08285870994367296,0.06438118697684488,0.06073898300381572
72,0.10346173747681829,0.0691570729571737,0.3430466333675529,0.15173526850022512,4.782784220810526,0.8482775422926568,9.42095883333656e-05,0.08876983021300178,0.9965418870023667,4.375278577208519,1805.827871431431,6.016436576843262,0.07959253602409944,0.06618317289323342,0.0469030037724313,0.043642022854139303,0.10471113974397833,0.0824583911325827,0.06538138750660251,0.06052858041309087
73,0.10385166614617808,0.06951814644069795,0.34333519253409706,0.1522252728400872,4.777748124989629,0.8477816419984069,9.393630353339624e-05,0.09006723669434769,0.9965563026299372,12.338338616071269,640.3617412241041,6.016436576843262,0.07872284724860487,0.06661877552828481,0.04741874279662909,0.04378328231571897,0.10884755169336706,0.08484164061536328,0.06635787550026809,0.06115294665374992
74,0.10762745192055913,0.0732753335827967,0.343521175652633,0.15179768749738462,4.793087333384201,0.8482168402992883,9.365713745060281e-05,0.09137889329961535,0.996570876592218,4.816720200004056,1640.3277898503106,6.016436576843262,0.08481400999326913,0.07084242983686036,0.050207965567473964,0.04628939988072386,0.11156369585739939,0.08914763405478213,0.06944410677237525,0.06341413355407792
75,0.10471854246789754,0.07048157412347092,0.3423696713739672,0.15208745032545132,4.7570556029385065,0.847928595043499,9.337212788412004e-05,0.09270465617540957,0.9965856072908379,4.408291473053396,1792.304353806121,6.016436576843262,0.08137023086605825,0.06831583060022639,0.04821041746605077,0.04428956993716828,0.10900414575253123,0.0856549243237843,0.06717679001384017,0.06225143928801821
