epoch,samples,seconds,samples_per_second,learning_rate,weight_decay,peak_gpu_memory_gib,loss,gradient_norm,context_tokens,target_tokens_per_block,ema_momentum
25,7901,3.7928697809693404,2083.1192358997223,0.0002099112855529867,0.04612613994488268,3.8302135467529297,0.0463662477965265,0.10709546837300805,13.430072142766738,9.86153651436527,0.9963331361901178
26,7901,4.9441180499852635,1598.0605479320118,0.00021591160815097584,0.04662327237322972,3.828458786010742,0.04552233271624239,0.09162705548087821,13.300468295152513,10.250348057207948,0.9963464702403355
27,7901,4.853058033040725,1628.0456459016546,0.000221911930748965,0.047139419558062945,3.8354625701904297,0.0473997600734,0.10206446915284062,12.846854828502721,10.444753828629288,0.9963598042905533
28,7901,3.617130246013403,2184.3283107397187,0.00022791225334695413,0.04767452489194052,3.8336315155029297,0.049414873490935866,0.11715938139189619,12.684850018984939,10.541956714339957,0.996373138340771
29,7901,4.8030659789801575,1644.9909359099897,0.00023391257594494326,0.04822852968822233,3.8346080780029297,0.049724693085355647,0.09196404396918073,12.891026452347804,10.444753828629288,0.9963864723909888
30,7901,4.894362909952179,1614.3061201967955,0.0002399128985429324,0.048801373187506436,3.8289928436279297,0.04888014799723473,0.09532016278097802,12.814453866599164,10.493355271484623,0.9963998064412065
31,7901,4.571835196053144,1728.1900289889973,0.0002459132211409215,0.04939299256429247,3.7696943283081055,0.049554288201057645,0.09195762983214598,12.506644728515377,10.687761042905962,0.9964131404914243
32,7901,5.32850431301631,1482.7800703284925,0.00025191354373891065,0.050003322933872385,3.921982765197754,0.05021378074400999,0.0959496383987006,12.796734590558158,10.603847614226048,0.996426474541642
33,7901,3.8485461340169422,2052.983055124062,0.0002579138663368998,0.050632297359445966,3.7642011642456055,0.051945398482563014,0.09857626636429476,12.458043285660043,10.736362485761296,0.9964398085918598
34,7901,4.68849514197791,1685.1889061927977,0.00026391418893488897,0.05127984685946252,3.7696943283081055,0.05146518592939484,0.08145821117333349,12.486014428553348,10.78496392861663,0.9964531426420775
35,7901,4.389830530970357,1799.8416896183712,0.0002699145115328781,0.051945900415185986,3.8294811248779297,0.052061835614382775,0.08478645274905733,12.555246171370712,10.736362485761296,0.9964664766922953
36,7901,3.809497725975234,2074.0267007187513,0.00027591483413086723,0.05263038497848388,3.917344093322754,0.0530886507439034,0.08413698121484753,12.441842804708266,10.8821668143273,0.996479810742513
37,7901,4.531986479007173,1743.3856073045654,0.00028191515672885633,0.05333322547983865,3.7705488204956055,0.05313128467195171,0.08083171868189243,12.599417795215796,10.541956714339957,0.9964931447927308
38,7901,4.754689765977673,1661.727765402455,0.0002879154793268455,0.054054344836581,3.7701826095581055,0.05349060998768192,0.09521602595185136,13.023541323883054,10.506644728515377,0.9965064788429485
39,7901,4.934856301988475,1601.0597911060415,0.00029391580192483465,0.054793663961343386,3.7701826095581055,0.05293421234208004,0.07365863269234801,12.745222123781799,10.639159600050627,0.9965198128931663
40,7901,5.324271753022913,1483.9588147457202,0.0002999161245228238,0.05555110177073408,3.8302135467529297,0.05352343698175417,0.07777094802152143,12.895456271358055,10.250348057207948,0.996533146943384
41,7901,5.0094865940045565,1577.2075344918696,0.00029998936361283967,0.05632657519422973,3.7671308517456055,0.05339801513151781,0.077289786673078,12.905708138210354,10.21503607138337,0.9965464809936018
42,7901,3.4477978060021996,2291.6076999194424,0.0002999568507202525,0.05711999918328603,3.8321666717529297,0.05387690846796821,0.07821926356508617,12.82027591444121,10.506644728515377,0.9965598150438195
43,7901,4.706433487997856,1678.765889319118,0.0002999024639318729,0.057931286720665054,3.7696943283081055,0.055467459263435395,0.08834359136458032,12.70839134286799,10.555246171370712,0.9965731490940373
44,7901,5.392564339970704,1465.1656432610914,0.0002998262111889327,0.05876034882997905,3.7701826095581055,0.05439361529781945,0.07858397637857785,12.92342741425136,10.444753828629288,0.996586483144255
45,7901,3.341049350972753,2364.8258885190094,0.0002997281036253992,0.059607094585448384,3.8285045623779297,0.05555447861561669,0.07349063330357655,12.630299962030122,10.652449057081382,0.9965998171944728
46,7901,4.500715196016245,1755.4987720603779,0.0002996081555663489,0.060471431121873864,3.8285045623779297,0.05617170058187994,0.07792666726028402,13.106062523731174,10.347550942918618,0.9966131512446905
47,7901,4.8621008939808235,1625.0176975515396,0.00029946638452587644,0.061353263644821576,3.7687788009643555,0.05688008279128854,0.06822218867215668,12.636248576129605,10.639159600050627,0.9966264852949083
48,7901,3.3751676050014794,2340.9207851758038,0.00029930281120453685,0.06225249544101896,3.8285045623779297,0.05699004464105117,0.08346925363832902,12.991140361979497,10.21503607138337,0.9966398193451261
49,7901,4.376874966023024,1805.1692272075834,0.00029911745948632323,0.06316902788896223,3.7701826095581055,0.056206264435384956,0.06738748392539301,12.749651942792052,10.590558157195291,0.9966531533953439
50,7901,4.565715540025849,1730.50640819276,0.0002989103564351792,0.0641027604697319,3.8321666717529297,0.056780476964243515,0.06812609379943481,12.680420199974687,10.833565371471966,0.9966664874455616
51,7901,3.4573087349999696,2285.303571536567,0.0002986815322910474,0.06505359077801737,3.7641401290893555,0.057356413816869324,0.07258935150010362,12.312238957094038,10.78496392861663,0.9966798214957794
52,7901,4.63221864803927,1705.6621460095246,0.00029843102046545365,0.06602141453334798,3.8320446014404297,0.05619174119147782,0.06578903590960679,13.09720288571067,10.21503607138337,0.9966931555459971
53,7901,4.861483503016643,1625.224068969334,0.000298158857536629,0.06700612559152952,3.7696943283081055,0.05815648589292186,0.07793417408705934,12.506644728515377,10.8821668143273,0.9967064895962149
54,7901,4.443467081000563,1778.116019759256,0.00029786508324416804,0.06800761595628568,3.8346080780029297,0.05821732003578897,0.06427899943474893,12.854195671433995,10.506644728515377,0.9967198236464326
55,7901,5.101821001037024,1548.66272226995,0.00029754974048322707,0.06902577579110236,3.8285045623779297,0.05873615104681992,0.06690100792438497,12.733451461840273,10.541956714339957,0.9967331576966504
56,7901,4.625137630035169,1708.2734897858425,0.0002972128752982604,0.07006049343127341,3.8321666717529297,0.059422599314632424,0.07202413116523154,12.877736995317049,10.701050499936716,0.9967464917468681
57,7901,5.286265452974476,1494.6279316250123,0.0002968545368762972,0.07111165539614772,3.7687788009643555,0.06006073580370902,0.06659379212541484,12.614099481078345,10.555246171370712,0.9967598257970859
58,7901,4.433739262050949,1782.0172845132922,0.00029647477753975987,0.07217914640157447,3.7701826095581055,0.060485534442084425,0.06283775762755152,12.877736995317049,10.409441842804709,0.9967731598473036
59,7901,3.846726886986289,2053.953980130371,0.0002960736527388237,0.07326284937254723,3.7694501876831055,0.061894478641545646,0.07655193926755906,12.857106695355018,10.555246171370712,0.9967864938975214
60,7901,4.579597844043747,1725.2606602293888,0.00029565122104332093,0.0743626454560436,3.8321666717529297,0.0617565636764356,0.06367924884518043,12.553727376281483,10.555246171370712,0.9967998279477391
61,7901,5.246982643031515,1505.8178266500022,0.00029520754413418825,0.07547841403406019,3.7701826095581055,0.0625431663083843,0.07310884365091262,12.40792304771548,10.603847614226048,0.9968131619979569
62,7901,3.205167994950898,2465.081397432661,0.0002947426867944608,0.07661003273684125,3.8336315155029297,0.06231406955700285,0.06532039162756491,12.712821161878244,10.687761042905962,0.9968264960481746
63,7901,5.224419765989296,1512.3210526526034,0.0002942567168998129,0.07775737745629946,3.7696943283081055,0.06233190340288771,0.06679254555748228,12.47424376661182,10.493355271484623,0.9968398300983924
64,7901,4.464578055019956,1769.7081118597855,0.0002937497054086473,0.07892032235962687,3.8326549530029297,0.06212420093946827,0.06812599474188648,12.986710542969245,10.409441842804709,0.9968531641486101
65,7901,3.376235542993527,2340.1803278792,0.0002932217263517339,0.0800987399030959,3.8354625701904297,0.06213250724862096,0.07086603721060823,12.926338438172383,10.555246171370712,0.9968664981988279
66,7901,5.148621891043149,1534.5854030852513,0.00029267285682140084,0.08129250084604694,3.8269176483154297,0.06185470326910772,0.062052146855441394,12.82622452854069,10.444753828629288,0.9968798322490456
67,7901,4.422800640983041,1786.4246303093305,0.0002921031769602774,0.08250147426506282,3.8287487030029297,0.062225846803093274,0.06938833237088507,12.877736995317049,10.458043285660043,0.9968931662992634
68,7901,3.817178737022914,2069.8532985547677,0.00029151276994959243,0.08372552756832763,3.8289928436279297,0.06380703381759323,0.06926426381804403,12.245918238197696,10.798253385647387,0.9969065003494811
69,7901,4.7077103379997425,1678.3105655895247,0.0002909017219970283,0.08496452651016828,3.8285045623779297,0.0634048858966545,0.06416286612979794,12.497785090494874,10.749651942792052,0.9969198343996989
70,7901,4.406829602026846,1792.8989122624732,0.0002902701223241338,0.08621833520577787,3.7701826095581055,0.06342375938284474,0.0719362929172945,12.56701683331224,10.541956714339957,0.9969331684499166
71,7901,3.763329681009054,2099.470593785852,0.00028961806315329645,0.08748681614611836,3.8302135467529297,0.06409084193013376,0.06886566560746084,12.497785090494874,10.701050499936716,0.9969465025001344
72,7901,4.751371780992486,1662.888185598814,0.0002889456396942766,0.08876983021300178,3.8320446014404297,0.06366723406210743,0.06667099426594916,13.025060118972283,10.444753828629288,0.9969598365503521
73,7901,4.729779993009288,1670.47939051665,0.00028825295013030545,0.09006723669434769,3.8285045623779297,0.0634279916110808,0.0648196780866248,13.023541323883054,10.263637514238704,0.9969731706005699
74,7901,3.5736627919832245,2210.8969032344808,0.00028754009560374907,0.09137889329961535,3.8294811248779297,0.0636740926921428,0.0676295442947284,12.684850018984939,10.590558157195291,0.9969865046507876
75,7901,4.499525626015384,1755.9628851357022,0.00028680718020134027,0.09270465617540957,3.8302135467529297,0.063201075342694,0.06376461264695145,12.992659157068726,10.298949500063284,0.9969998387010054
76,7901,5.328449863998685,1482.7952221869587,0.0002860543109389802,0.09404437992125703,3.7701826095581055,0.06265240542778273,0.06007683526457239,12.745222123781799,10.590558157195291,0.9970131727512231
77,7901,3.2172327450243756,2455.837244669141,0.0002852815977461127,0.09539791760555316,3.7690839767456055,0.062458826778504895,0.06209731079687983,12.733451461840273,10.396152385773952,0.9970265068014409
78,7901,5.145273716014344,1535.5840011793016,0.0002844891534496733,0.09676512078167637,3.7701826095581055,0.06209527778889149,0.06004800635143981,12.620048095177825,10.639159600050627,0.9970398408516586
79,7901,4.605955948994961,1715.387660562414,0.00028367709375761417,0.09814583950426908,3.8313121795654297,0.06256348186713233,0.06710473441201409,12.886596633337552,10.360840399949373,0.9970531749018764
80,7901,3.338530090986751,2366.6103898032397,0.00028284553724201015,0.09953992234568193,3.7701826095581055,0.06376755279259597,0.07555756122420791,12.675990380964436,10.458043285660043,0.9970665089520941
81,7901,4.723368467006367,1672.7469083113033,0.0002819946053217447,0.10094721641258203,3.8346080780029297,0.06345035909188124,0.06611245186732338,12.55081635236046,10.736362485761296,0.997079843002312
82,7901,5.357290125975851,1474.8127904610733,0.0002811244222447816,0.10236756736272073,3.8294811248779297,0.06297115934806419,0.0630272486828359,13.053031261865586,10.201746614352613,0.9970931770525298
83,7901,4.571036070003174,1728.4921577953144,0.0002802351150700227,0.1038008194218612,3.8320446014404297,0.062347280749632215,0.05888259774947405,13.089862042779394,10.444753828629288,0.9971065111027475
84,7901,5.130103367031552,1540.1249126431892,0.0002793268136487556,0.1052468154008625,3.8302135467529297,0.06291169920268352,0.06265418172550268,13.025060118972283,10.250348057207948,0.9971198451529653
85,7901,4.41496164095588,1789.5965225848167,0.0002783996506056938,0.10670539671291873,3.8346080780029297,0.06342854434590131,0.0643060219588121,12.653841285913176,10.506644728515377,0.997133179203183
86,7901,5.10768347902922,1546.8852039166854,0.0002774537613196112,0.1081764033909523,3.8321666717529297,0.06316412163412943,0.06411489748985703,12.717250980888496,10.590558157195291,0.9971465132534008
87,7901,4.619245981972199,1710.452318589591,0.0002764892839035752,0.10965967410515753,3.8285045623779297,0.06268552387100944,0.064130861725653,13.016200480951778,10.312238957094038,0.9971598473036185
88,7901,3.7508154829847626,2106.475254739183,0.00027550635918478035,0.11115504618069433,3.8321666717529297,0.06290780160415325,0.060737597024443785,12.910137957220606,10.458043285660043,0.9971731813538363
89,7901,4.633449288958218,1705.209123326017,0.0002745051306839852,0.11266235561552934,3.8285045623779297,0.06335171742569629,0.07244129869518756,12.749651942792052,10.444753828629288,0.997186515404054
90,7901,4.450490727031138,1775.3098443754427,0.0002734857445945567,0.11418143709842243,3.8287487030029297,0.06218331469084519,0.06172059962535158,12.830654347550944,10.736362485761296,0.9971998494542718
91,7901,3.2998543509747833,2394.348101353634,0.00027244834976112377,0.115712124027057,3.8287487030029297,0.06218806576795208,0.05778905704953206,12.416782685735983,10.895456271358055,0.9972131835044895
92,7901,4.4908644940005615,1759.3494550002808,0.0002713930976578437,0.11725424852631144,3.8313121795654297,0.060971401768565976,0.06565562078729036,12.944057714213391,10.396152385773952,0.9972265175547073
93,7901,4.640273783006705,1702.7012563212336,0.000270320142366285,0.11880764146667117,3.8326549530029297,0.0601878497811333,0.05931506449692145,13.008859638020503,10.444753828629288,0.997239851604925
94,7901,3.6012615649960935,2193.9533847796392,0.00026922964055292944,0.12037213248277673,3.7696943283081055,0.05902676605354863,0.0528353297607444,13.053031261865586,10.396152385773952,0.9972531856551428
95,7901,4.62686425098218,1707.6360081934095,0.00026812175144629637,0.12194754999210905,3.8285045623779297,0.058673006037212205,0.05212547642802033,12.761422604733578,10.541956714339957,0.9972665197053605
96,7901,4.861856074014213,1625.0995257201237,0.00026699663681369317,0.1235337212138069,3.8285045623779297,0.05790194412821864,0.057233863356365856,12.72459182381977,10.409441842804709,0.9972798537555783
97,7901,4.711369752010796,1677.0069885998398,0.00026585446093759494,0.12513047218761653,3.8321666717529297,0.059124823610622844,0.06767932038083285,12.405012023794457,10.736362485761296,0.997293187805796
98,7901,5.246098513016477,1506.071603572875,0.0002646953905916571,0.12673762779297054,3.7696943283081055,0.058675532705809344,0.05992748858349382,12.812935071509935,10.506644728515377,0.9973065218560138
99,7901,4.578306302020792,1725.7473569456513,0.00026351959501636385,0.12835501176819353,3.8320446014404297,0.057838137018395415,0.04965344581452673,12.810024047588913,10.493355271484623,0.9973198559062315
100,7901,3.7682494489708915,2096.7295575821718,0.00026232724589431687,0.1299824467298336,3.8326549530029297,0.0578652547936193,0.050736008618635677,12.701050499936716,10.736362485761296,0.9973331899564493
101,7901,4.692936556006316,1683.5940366352922,0.0002611185173251674,0.1316197541921164,3.7687788009643555,0.057827503339197346,0.049993698533641856,12.497785090494874,10.555246171370712,0.997346524006667
102,7901,5.4243982410407625,1456.5670971982433,0.00025989358580019484,0.13326675458652004,3.8321666717529297,0.05721630012045298,0.05221012069569888,13.181116314390584,10.263637514238704,0.9973598580568848
103,7901,3.383830316015519,2334.927955046953,0.00025865263017653693,0.1349232672814693,3.7701826095581055,0.05725135406109822,0.05569204004874427,12.907226933299583,10.396152385773952,0.9973731921071025
104,7901,4.6621173360035755,1694.7235409507807,0.00025739583165107396,0.13658911060214574,3.8285045623779297,0.0564978524425817,0.04879025294301766,13.153145171497279,9.972028857106695,0.9973865261573203
105,7901,4.53221010096604,1743.299587615301,0.00025612337373397153,0.1382641018504126,3.915879249572754,0.0563984906312454,0.05029877125198457,12.868877357296546,10.603847614226048,0.997399860207538
106,7901,3.611751539981924,2187.581264252619,0.0002548354422218854,0.139948057324852,3.8320446014404297,0.05636177285364679,0.05066992031378982,12.409441842804709,10.78496392861663,0.9974131942577558
107,7901,5.05094032199122,1564.2631859259836,0.0002535322251708326,0.14164079234091187,3.7701826095581055,0.056386287592529664,0.053882756934688296,12.296038476142261,10.736362485761296,0.9974265283079735
108,7901,4.666068151011132,1693.2885985147607,0.0002522139128687329,0.14334212125116091,3.8294811248779297,0.05541736214038481,0.04673806631860062,12.662700923933679,10.506644728515377,0.9974398623581913
109,7901,4.667553709994536,1692.7496695071238,0.0002508806978076237,0.14505185746564925,3.8320446014404297,0.055274649615729705,0.05029609538129109,12.960258195165169,10.396152385773952,0.997453196408409
110,7901,4.71027955802856,1677.3951317885012,0.0002495327746555537,0.14676981347237206,3.8277721405029297,0.055068314156567294,0.049378766847658635,12.562587014301988,10.555246171370712,0.9974665304586268
